origin,destination,demand_pax_week,yield_cents_per_km,yield_eur_per_km,yield_source,distance_km,price_eur,travel_time_min,direct_utility,alternative_utility,utility_gap_direct_minus_alt,direct_share_bound
FCO,ORY,268.723,8.426111111111112,0.08426111111111112,via_mad,1088.2956955352931,91.7010045232433,131.62217716514698,-4.466463633767805,-6.275718938390183,1.8092553046223774,0.3372325673498769
FCO,SVQ,162.05157142857144,11.968888888888888,0.11968888888888887,via_mad,1624.3008915022144,194.4107689251317,171.82256686266606,-7.324666715755955,-9.739175454378985,2.414508738623031,0.48240778699609593
FCO,VLC,195.6777142857143,16.426111111111112,0.1642611111111111,via_mad,1102.4312917066245,181.08658889938758,132.68234687799685,-6.275378715547689,-8.186595484029297,1.9112167684816086,0.3603858406825182
FCO,YYZ,234.593,9.793912783751495,0.09793912783751495,media_global,7085.6303765366265,693.9604592569998,581.422278240247,-25.507654749944937,-36.4445578081694,10.936903058224463,0.9997865717525849
FRA,AGP,252.41285714285718,10.141111111111112,0.10141111111111112,via_mad,1817.1668998590326,184.2809143890377,186.28751748942744,-7.411368637569303,-9.372412166011728,1.961043528442425,0.37194935131927026
FRA,BCN,397.87742857142854,11.132777777777779,0.11132777777777779,via_mad,1093.6114029157611,121.74932723904966,132.02085521868207,-5.0754036491546355,-6.562929968752927,1.4875263195982917,0.2694567913731274
FRA,BOS,164.35914285714287,6.717222222222222,0.06717222222222223,via_mad,5889.513980914617,395.6117419068813,491.71354856859625,-17.74650580950955,-27.50142309252316,9.754917283013611,0.9993043796326485
FRA,DFW,195.9925714285714,9.793912783751495,0.09793912783751495,media_global,8258.063179263494,808.7875054041624,669.354738444762,-29.562844876978488,-42.725420769430656,13.162575892452168,0.9999769464847896
FRA,IAD,296.518,6.115714285714286,0.061157142857142854,via_mad,6550.045294855318,400.58205581822307,541.2533971141489,-18.836709058647443,-29.54926230046645,10.712553241819005,0.9997329070200538
FRA,JFK,429.2277142857143,6.28888888888889,0.0628888888888889,via_mad,6189.283874340963,389.23718587522063,514.1962905755722,-18.068669529015857,-19.796566979708267,1.72789745069241,0.31929595335890193
FRA,LIS,232.93928571428572,10.245,0.10244999999999999,via_mad,1873.84706028188,191.97563132587857,190.538529521141,-7.650283216940391,-9.569850830053543,1.919567613113152,0.3623130119111787
FRA,LPA,196.40442857142853,6.607777777777779,0.06607777777777779,via_mad,3184.9003803404203,210.45113957649426,288.8675285255315,-9.986373362040515,-12.016691487823355,2.0303181257828395,0.38827035883683453
FRA,MAD,590.4832857142857,7.010000000000001,0.07010000000000001,directo,1422.0505721451593,99.68574510737568,156.65379291088695,-5.126790760365252,-6.804293185596627,1.677502425231375,0.3084439153753079
FRA,MIA,164.00585714285714,6.048333333333334,0.06048333333333334,via_mad,7763.091159177385,469.5376302775789,632.2318369383038,-22.035389344317654,-34.28905234415966,12.253662999842003,0.9999427918141114
FRA,ORD,410.7777142857143,6.226666666666667,0.062266666666666665,via_mad,6971.557834098561,434.09566780320375,572.866837557392,-20.139250107211915,-23.424602327962113,3.285352220750198,0.6900697850081394
FRA,PMI,883.8754285714286,8.987777777777778,0.08987777777777778,via_mad,1252.0928531664106,112.53532321403439,143.9069639874808,-5.128845744030304,-7.139142205187147,2.010296461156843,0.3835256558479769
FUE,MAD,343.8101428571428,6.39,0.0639,directo,1633.8288129536668,104.4016611477393,172.537160971525,-5.538776442385286,-8.984325166732,3.4455487243467147,0.7232503407295228
GRU,LHR,161.0152857142857,8.335555555555555,0.08335555555555554,via_mad,9460.787343345432,788.6091849975269,759.5590507509073,-30.963364714968684,-45.09987404670094,14.136509331732256,0.9999912949860915
GRU,LIS,192.5517142857143,9.382777777777777,0.09382777777777777,via_mad,7935.2833762035125,744.5500052261173,645.1462532152634,-27.793925168827613,-39.686195496976225,11.892270328148612,0.9999178895932174
GRU,MAD,209.78914285714288,5.285555555555556,0.05285555555555556,directo,8377.59190069899,442.80227412916776,678.3193925524242,-22.42243333363184,-24.275651029769744,1.8532176961379037,0.34712767139224604
GRX,BCN,481.57542857142863,17.00277777777778,0.1700277777777778,via_mad,680.1420670356856,115.64304423126201,101.01065502767642,-4.333073985178769,-6.201039940788577,1.8679659556098072,0.35047756213726206
GRX,MAD,220.8767142857143,18.75,0.1875,directo,365.54863586836984,68.54036922531935,77.41614769012773,-2.9191303383089418,-4.457832834276768,1.5387024959678266,0.27964883764259085
GVA,JFK,169.59285714285716,8.571666666666667,0.08571666666666668,via_mad,6201.060379367178,531.53422551809,515.0795284525384,-20.93227507941257,-30.61730858361118,9.68503350419861,0.9992540657266205
GVA,LIS,162.9311428571429,12.527777777777779,0.1252777777777778,via_mad,1495.6596965736483,187.37292309853206,162.1744772430236,-6.990948006831113,-10.190107076008418,3.1991590691773055,0.6713401072532058
GVA,MAD,341.6414285714286,11.575555555555557,0.11575555555555557,directo,1009.9301301333716,116.90502328588296,125.74475976000286,-4.852995660917717,-7.410432143576113,2.557436482658396,0.5181245134647693
GYE,MAD,143.75257142857143,4.3933333333333335,0.04393333333333334,directo,9013.875178635239,396.00958284804153,726.0406383976429,-22.44100442491369,-36.71455404975005,14.27354962483636,0.9999924097844314
HAV,MAD,289.2744285714286,4.938888888888889,0.04938888888888889,directo,7462.2636218352045,368.55290887841653,609.6697716376403,-19.564453610321138,-31.76923271677583,12.20477910645469,0.9999399259465452
HEL,AGP,286.19642857142856,9.72111111111111,0.0972111111111111,via_mad,3352.6377054946815,325.91363650414405,301.44782791210116,-12.547229288324903,-18.26140017581835,5.714170887493445,0.9619208117290396
HEL,BCN,217.11757142857144,6.794,0.06794,directo,2628.0532782148507,178.54993972191696,247.1039958661138,-8.513078711760615,-13.444926770983145,4.93184805922253,0.9203374940964163
HEL,JFK,155.11471428571426,5.868888888888889,0.05868888888888889,via_mad,6607.139924088256,387.7657008781574,545.5354943066192,-18.66602390369553,-29.311144754505815,10.645120850810283,0.9997142804896325
IAD,AMS,190.0324285714286,5.967857142857143,0.059678571428571435,via_mad,6206.48961962101,370.3944340852396,515.4867214715757,-17.717623111136305,-28.23381151935915,10.516188408222845,0.9996749744738742
IAD,FCO,153.5697142857143,6.026746031746033,0.060267460317460324,via_mad,7231.153112284072,435.80323324406004,592.3364834213055,-20.56279433330731,-32.15307395700688,11.590279623699573,0.9998889448946431
IAD,FRA,301.3942857142857,6.133412698412698,0.061334126984126984,via_mad,6550.045294855318,401.74130986643956,541.2533971141489,-18.85989413961177,-29.54926230046645,10.689368160854677,0.9997266438145656
IBZ,BCN,1091.9328571428573,14.159920634920635,0.14159920634920634,via_mad,276.1549778829403,39.10332569760697,70.71162334122052,-2.19629898077655,-3.1965773088538993,1.0002783280773495,0.1847293562314011
IBZ,LGW,187.68542857142856,9.793912783751495,0.09793912783751495,media_global,1370.3772110978086,134.21354886332549,152.77829083233564,-5.739836793913223,-7.200014582758698,1.460177788845475,0.2641072998345312
IBZ,MAD,755.9572857142857,13.064285714285715,0.13064285714285714,directo,458.2394725643367,59.865713951440846,84.36796044232526,-2.884673487875322,-4.2863863781546705,1.4017128902793483,0.25290210326524487
IBZ,MXP,220.87199999999999,11.069920634920635,0.11069920634920635,via_mad,964.0503082107999,106.71960399964333,122.30377311580999,-4.580467542309067,-6.936207243437629,2.355739701128562,0.4677530846048877
IBZ,PMI,436.77285714285716,12.014920634920635,0.12014920634920635,via_mad,139.78771871092172,16.795383460483347,60.48407890331913,-1.5455892472760495,-2.758902888382086,1.2133136411060366,0.21898467723114315
IBZ,VLC,197.60999999999996,19.288809523809526,0.19288809523809525,via_mad,173.93139955932486,33.54929636309425,63.044854966949366,-1.9318830266008724,-2.9618895798735885,1.030006553272716,0.1892485817105393
IST,BCN,180.21328571428575,10.64611111111111,0.1064611111111111,via_mad,2219.8226247511384,236.32478310058923,216.48669685633536,-9.056229599138492,-13.258679724737336,4.202450125598844,0.847812149852101
IST,JFK,278.8627142857143,5.8022222222222215,0.05802222222222222,via_mad,8026.63464134163,465.723178856511,651.9975981006223,-22.354415539142668,-35.122206204687096,12.767790665544428,0.9999657874570731
IST,MAD,295.44085714285717,6.036666666666666,0.06036666666666666,directo,2702.7491695661593,163.15595820281047,252.70618771746194,-8.317242918405448,-13.431601960076744,5.114359041671296,0.9327331995364158
JFK,AMM,150.05514285714284,5.736666666666666,0.05736666666666666,via_mad,9214.61005397763,528.61146342985,741.0957540483223,-25.394144349563447,-39.2856207328051,13.891476383241653,0.9999888779491318
JFK,AMS,341.0904285714286,6.3,0.063,via_mad,5847.3632516271855,368.38388485251267,488.5522438720389,-17.13872257449103,-18.596051410034338,1.4573288355433078,0.2635539647997533
JFK,ATH,230.0957142857143,5.976666666666667,0.05976666666666666,via_mad,7932.294735427592,474.0868153540557,644.9221051570694,-22.380178410222502,-35.47453055830767,13.094352148085168,0.9999753188355909
JFK,BCN,397.0798571428572,10.412777777777778,0.10412777777777778,via_mad,6150.093075516737,640.3955250800567,511.2569806637553,-23.03305011487624,-24.33831686078909,1.3052667459128493,0.23511694865491348
JFK,BRU,326.56871428571424,7.450555555555555,0.07450555555555555,via_mad,5885.351084280075,438.49135217377824,491.4013313210056,-18.597853669895677,-27.77237550640455,9.174521836508873,0.9987577837237792
JFK,BUD,147.19957142857143,9.793912783751495,0.09793912783751495,media_global,7016.298146933466,687.170121158636,576.22236102001,-25.26784964357292,-36.136320071098474,10.868470427525555,0.9997714584087167
JFK,CPH,151.58085714285713,5.490555555555556,0.05490555555555556,via_mad,6188.2061579058745,339.76689699213205,514.1154618429406,-17.077647176701454,-26.858934277115043,9.78128710041359,0.9993224710051143
JFK,DUB,289.1922857142857,5.888888888888888,0.058888888888888886,via_mad,5102.8620002296875,300.5018733468594,432.7146500172266,-14.66433046728172,-23.004730117332024,8.340399650050303,0.9971440565345627
JFK,FCO,488.57257142857145,6.358888888888888,0.06358888888888888,via_mad,6865.555203326465,436.57302698485944,564.9166402494849,-20.029793344686887,-21.793747169658648,1.763953824971761,0.32718319892950903
JFK,FRA,400.8464285714286,6.4655555555555555,0.06465555555555555,via_mad,6189.283874340963,400.1715873865562,514.1962905755722,-18.28735755924257,-19.796566979708267,1.509209420465698,0.27374638120118167
JFK,GVA,155.30757142857144,8.682222222222222,0.08682222222222222,via_mad,6201.060379367178,538.3898422708347,515.0795284525384,-21.069387414467464,-30.61730858361118,9.547921169143716,0.9991445392507984
JFK,HEL,144.78428571428572,5.81,0.0581,via_mad,6607.139924088256,383.8748295895276,545.5354943066192,-18.588206477922938,-29.311144754505815,10.722938276582877,0.9997356657074078
JFK,IST,260.4942857142857,5.698333333333332,0.05698333333333332,via_mad,8026.63464134163,457.3843973124505,651.9975981006223,-22.18763990826146,-35.122206204687096,12.934566296425636,0.9999710427109317
JFK,KBP,167.11314285714283,9.793912783751495,0.09793912783751495,media_global,7532.443941639702,737.7209901291657,614.9332956229777,-27.05308571504287,-38.59195638603126,11.538870670988395,0.999883087052783
JFK,LHR,2018.5265714285713,8.477777777777778,0.08477777777777779,via_mad,5539.286623648814,469.6084104271162,465.44649677366107,-18.701098144015546,-18.59073431947159,-0.11036382454395621,0.06944342553341107
JFK,MAD,711.3587142857143,5.569999999999999,0.05569999999999999,directo,5762.054156815669,320.9464165346327,482.15406176117517,-16.062009565916156,-17.430546091794575,1.3685365258784188,0.24668520887780104
JFK,MAN,187.24471428571428,9.793912783751495,0.09793912783751495,media_global,5361.880948969131,525.1379437106237,452.1410711726848,-19.54558029766617,-28.275801827924603,8.730221530258433,0.9980642346902819
JFK,MXP,339.2661428571429,7.3227777777777785,0.07322777777777778,via_mad,6412.595065655376,469.5800864466862,530.9446299241532,-20.010494327416787,-21.43761085907532,1.427116531658534,0.2577319924362963
JFK,NCE,181.21342857142858,9.793912783751495,0.09793912783751495,media_global,6406.697586402523,627.4663739309751,530.5023189801891,-23.159373858223283,-33.08426052205539,9.924886663832105,0.9994130477801205
JFK,TLV,505.1978571428571,5.653333333333333,0.05653333333333333,via_mad,9116.89036734738,515.4082021007051,733.7667775510536,-24.983499593035173,-39.18413040033242,14.200630807297248,0.9999918356408486
JFK,TXL,162.98085714285716,5.966666666666667,0.059666666666666666,via_mad,6367.576204092652,379.93204684419493,527.5682153069489,-18.15000524302288,-28.75071342651978,10.600708183496902,0.9997013087926402
JFK,VCE,199.25671428571428,6.337777777777777,0.06337777777777777,via_mad,6668.088220860259,422.608613464299,550.1066165645194,-19.45430460057637,-30.038639413410408,10.584334812834037,0.9996963794508231
JFK,VIE,161.22785714285715,6.437777777777777,0.06437777777777777,via_mad,6804.874839297532,438.0827202098877,560.365612947315,-19.96896666314405,-30.79589074947685,10.826924086332799,0.999761765648663
JFK,ZRH,299.738,7.488888888888889,0.0748888888888889,via_mad,6309.317400670765,472.4977697835662,523.1988050503073,-19.91393149667747,-30.18614828870156,10.27221679202409,0.9995852045387748
JNB,LHR,824.8658571428572,8.196666666666667,0.08196666666666667,via_mad,9075.395734392083,743.8799370290045,730.6546800794063,-29.490692342168217,-43.094794316726095,13.604101974557878,0.9999851752155033
KBP,JFK,186.51299999999998,9.793912783751495,0.09793912783751495,media_global,7532.443941639702,737.7209901291657,614.9332956229777,-27.05308571504287,-38.59195638603126,11.538870670988395,0.999883087052783
LAS,LHR,419.2202857142857,9.793912783751495,0.09793912783751495,media_global,8394.275527994643,822.1280240395906,679.5706645995982,-30.033973772783774,-43.05873127014626,13.024757497362486,0.9999735400240422
LAX,FRA,251.37728571428573,9.793912783751495,0.09793912783751495,media_global,9321.995169168922,912.9880765739318,749.1496376876692,-33.242754285232024,-46.83157192091742,13.588817635685395,0.9999849468914378
LAX,LHR,1082.816,9.793912783751495,0.09793912783751495,media_global,8759.179103598279,857.8663619790015,706.9384327698708,-31.296095894977448,-45.00529508965476,13.70919919467731,0.9999866541607828
LCG,BCN,316.6187142857143,15.865,0.15865,via_mad,887.6669486238532,140.82836139917433,116.57502114678898,-5.148067650919266,-7.6920297461338745,2.5439620952146083,0.5147595720492094
LCG,MAD,618.7487142857143,16.474444444444444,0.16474444444444444,directo,507.66736628202347,83.63537822070624,88.07505247115176,-3.4342086138371606,-5.186957232009963,1.7527486181728023,0.3247213409959474
LEI,MAD,182.33742857142855,43.51,0.4351,directo,416.4792476671719,181.21012065998647,81.2359435750379,-5.248921284700487,-6.876119425770476,1.6271981410699885,0.2978183260829216
LGW,BCN,547.5694285714286,9.793912783751495,0.09793912783751495,media_global,1109.0544405589574,108.61982463266735,133.17908304192179,-4.835978153491783,-5.827334090569257,0.9913559370774747,0.1833893828909001
LGW,IBZ,173.01028571428574,9.793912783751495,0.09793912783751495,media_global,1370.3772110978086,134.21354886332549,152.77829083233564,-5.739836793913223,-7.200014582758698,1.460177788845475,0.2641072998345312
LGW,PMI,636.6438571428571,9.793912783751495,0.09793912783751495,media_global,1309.337854996493,128.23540756299914,148.20033912473696,-5.528714933754722,-6.643982270448149,1.1152673366934263,0.20267812707758678
LGW,VLC,224.69242857142856,9.793912783751495,0.09793912783751495,media_global,1296.5966551038164,126.98754555790696,147.24474913278624,-5.484645893813864,-7.0583246806873365,1.5736787868734723,0.2867486442441079
LHR,AGP,258.0792857142857,12.133888888888889,0.12133888888888889,via_mad,1676.6129590529367,203.4383535481955,175.74597192897025,-7.583686509543314,-8.913044403934167,1.3293578943908528,0.23947704011716697
LHR,ATH,824.6008571428571,8.689444444444444,0.08689444444444444,via_mad,2427.102980212539,210.901765075024,232.0327235159404,-8.85868977181929,-13.5125501615462,4.65386038972691,0.8974266962417711
LHR,BCN,1021.1625714285716,13.125555555555556,0.13125555555555557,via_mad,1148.4603050714518,150.74179537565624,136.13452288035887,-5.737526365120303,-7.022902336275527,1.285375971155224,0.2315587166846176
LHR,BIO,183.57471428571426,17.88388888888889,0.1788388888888889,via_mad,927.5491652156835,165.8818620969893,119.56618739117626,-5.708960989763311,-8.017949317057559,2.308988327294248,0.4561334900790363
LHR,DFW,305.719,9.793912783751495,0.09793912783751495,media_global,7626.825583158056,746.9646457833463,622.0119187368542,-27.37953129040401,-39.204210063079934,11.824678772675924,0.9999121482636409
LHR,GRU,168.38600000000002,8.247777777777777,0.08247777777777777,via_mad,9460.787343345432,780.304716107257,759.5590507509073,-30.79727533716329,-45.09987404670094,14.302598709537651,0.9999926270999309
LHR,IAD,847.0811428571427,8.108492063492063,0.08108492063492063,via_mad,5900.996993777191,478.4818729073288,492.5747745332893,-19.421132948812364,-29.037989732027675,9.616856783215312,0.9992014787463299
LHR,JFK,1976.688,8.281666666666666,0.08281666666666666,via_mad,5539.286623648814,458.7452538818493,465.44649677366107,-18.48383501311021,-18.59073431947159,0.10689930636138101,0.08486519363997737
LHR,JNB,833.2002857142858,7.943333333333333,0.07943333333333333,via_mad,9075.395734392083,720.8889345018778,730.6546800794063,-29.030872291625684,-43.094794316726095,14.06392202510041,0.9999906396206151
LHR,LIS,597.5381428571428,12.237777777777776,0.12237777777777775,via_mad,1564.6195959321471,191.4746692177407,167.34646969491104,-7.176422778253036,-8.429599890969723,1.2531771127166866,0.22587885965646173
LHR,LOS,691.9471428571427,9.525555555555556,0.09525555555555557,via_mad,5004.818342061331,476.73675162768666,425.36137565459984,-18.04196254564573,-26.662549147959172,8.620586602313441,0.9978404207480657
LHR,MAD,1136.9781428571428,10.995555555555555,0.10995555555555554,directo,1246.7103196307842,137.0827258118471,143.50327397230882,-5.611719995683119,-7.0651026391122205,1.4533826434291015,0.2627887504436973
LHR,MCO,202.59099999999998,9.793912783751495,0.09793912783751495,media_global,6965.21468693345,682.1670516393118,572.3911015200088,-25.091163063186414,-35.97864148976174,10.887478426575328,0.9997757605359977
LHR,MIA,499.7371428571428,8.04111111111111,0.0804111111111111,via_mad,7108.3745997352125,571.5922997587081,583.128094980141,-23.09440789477698,-34.7872554677565,11.69284757297952,0.9998997698141205
LHR,ORD,881.9531428571429,8.219444444444445,0.08219444444444444,via_mad,6343.90812875281,521.4340042494323,525.7931096564607,-20.944542278117858,-22.633413681100098,1.6888714029822403,0.3108742561837332
LIM,CUZ,644.1867142857143,9.793912783751495,0.09793912783751495,media_global,585.9071987591759,57.38324004019521,93.9430399069382,-3.0265255989426683,-4.904932961882201,1.8784073629395328,0.3528581708864346
LIM,MAD,431.7194285714286,4.682222222222222,0.04682222222222222,directo,9526.189253001634,446.0373501349876,764.4641939751225,-24.210030882202204,-25.370132262538952,1.160101380336748,0.21001993279847753
LIN,MAD,274.0715714285714,7.722222222222222,0.07722222222222222,directo,1180.21860832577,91.13910364293446,138.51639562443273,-4.593109985347344,-7.382509260444484,2.78939927509714,0.5755404073820821
LIS,BCN,594.7207142857143,14.233888888888888,0.14233888888888888,via_mad,994.0019632528491,141.4851350027847,124.55014724396368,-5.320705644934968,-6.218147119779061,0.8974414748440935,0.16974082799273257
LIS,BRU,513.5532857142856,11.271666666666667,0.11271666666666666,via_mad,1717.4660699129465,193.58705051368761,178.809955243471,-7.447940115143172,-9.025301877438604,1.577361762295432,0.2875024918103822
LIS,FCO,249.11242857142858,10.18,0.1018,via_mad,1838.7443636822566,187.18417622285372,187.90582727616925,-7.50180006998046,-9.162848904910451,1.661048834929991,0.3049453670588929
LIS,FRA,233.007,10.286666666666665,0.10286666666666665,via_mad,1873.84706028188,192.75640093432935,190.538529521141,-7.665898609109407,-9.569850830053543,1.9039522209441362,0.35871300918200205
LIS,GRU,185.05385714285714,9.356111111111112,0.09356111111111112,via_mad,7935.2833762035125,742.4339296591298,645.1462532152634,-27.751603657487866,-39.686195496976225,11.934591839488359,0.9999212918540028
LIS,GVA,163.16257142857145,12.503333333333334,0.12503333333333333,via_mad,1495.6596965736483,187.00731739492514,162.1744772430236,-6.983635892758975,-10.190107076008418,3.2064711832494437,0.672951444919616
LIS,LHR,610.4038571428572,12.29888888888889,0.1229888888888889,via_mad,1564.6195959321471,192.43082563747708,167.34646969491104,-7.195545906647762,-8.429599890969723,1.2340539843219602,0.22255257325137148
LIS,MAD,1124.7762857142857,13.212222222222222,0.13212222222222222,directo,512.8845584370001,67.76344760415965,88.46634188277501,-3.1245957897386933,-4.108471478413487,0.9838756886747939,0.1822718099546952
LIS,MUC,173.4594285714286,10.09611111111111,0.1009611111111111,via_mad,1982.858035117656,200.1915504010731,198.7143526338242,-7.9781180606979465,-9.628472870851022,1.6503548101530754,0.30268346873779295
LIS,ORY,607.3344285714286,11.362777777777778,0.11362777777777777,via_mad,1438.105584111329,163.4087417323834,157.85791880834967,-6.425333210814662,-7.7859167697214975,1.3605835589068356,0.24521027535002868
LIS,ZRH,205.49471428571428,11.309999999999999,0.11309999999999999,via_mad,1723.4922825402389,194.92697715530102,179.2619211905179,-7.483777966916379,-11.091675859596462,3.607897892680083,0.7545431396591379
LOS,LHR,674.3357142857142,9.377222222222223,0.09377222222222223,via_mad,5004.818342061331,469.312937753629,425.36137565459984,-17.89348626816458,-26.662549147959172,8.769062879794593,0.9981378436268098
LPA,BCN,383.1471428571428,10.696111111111112,0.10696111111111112,via_mad,2174.497517274226,232.58667055600375,213.08731379556696,-8.913479687031415,-11.427847163550743,2.514367476519327,0.5073646740157487
LPA,DUS,267.462,6.6033333333333335,0.06603333333333333,via_mad,3189.796127170729,210.63287093084048,289.23470953780463,-9.997351609372902,-15.47994550303864,5.482593893665738,0.9524695347968757
LPA,FRA,196.20914285714284,6.748888888888889,0.06748888888888889,via_mad,3184.9003803404203,214.9453878909746,288.8675285255315,-10.076258328330121,-12.016691487823355,1.9404331594932334,0.36714754940943334
LPA,MAD,1333.8785714285716,6.136666666666667,0.06136666666666667,directo,1764.684311974792,108.29279394485307,182.3513233981094,-5.812882346859249,-7.905504739304915,2.0926223924456657,0.40316753340320133
LPA,MUC,145.54014285714285,6.558333333333334,0.06558333333333334,via_mad,3253.655661232904,213.38558378252466,294.02417459246783,-10.14819516749985,-15.914760861480163,5.766565693980313,0.9637942204080351
LPA,SVQ,232.27971428571428,11.367777777777777,0.11367777777777777,via_mad,1377.5387538459015,156.5955443399713,153.31540653844263,-6.198219017568279,-9.222220157883159,3.02400114031488,0.6316017480237661
LYS,BCN,226.2552857142857,12.657777777777778,0.1265777777777778,via_mad,548.6350363494714,69.44500371214643,91.14762772621036,-3.2118526287671356,-5.799976277157162,2.5881236483900265,0.5257813646984372
LYS,MAD,254.6405714285715,10.06,0.10060000000000001,directo,912.1981653398544,91.76713543318937,118.41486240048908,-4.20363995667357,-6.540960912020008,2.3373209553464385,0.4631704025709838
MAD,ACE,542.6254285714285,6.428888888888888,0.06428888888888888,directo,1574.081641379102,101.19595974466093,168.05612310343264,-5.385041656961872,-8.904620333357615,3.519578676395743,0.7378206625303321
MAD,AGP,454.89985714285723,13.272222222222222,0.1327222222222222,directo,429.9765529730858,57.06744361403899,82.24824147298143,-2.7863137017404087,-4.459675909536713,1.6733622077963046,0.30756148215600854
MAD,ALC,713.342857142857,18.703333333333333,0.18703333333333333,directo,354.8787756629991,66.37416034150293,76.61590817472494,-2.8598013703245573,-4.338258779774838,1.478457409450281,0.2676753148392194
MAD,AMS,617.8288571428571,7.03,0.0703,directo,1460.655482824093,102.68408044253374,159.549161211807,-5.244664833086815,-6.620235743376819,1.375570910290004,0.24799474799041907
MAD,ARN,218.4901428571429,5.232222222222222,0.05232222222222222,directo,2601.349370751164,136.10837985408034,245.10120280633728,-7.624191653208353,-12.426992599892696,4.802800946684343,0.9103482335549874
MAD,ATH,299.9972857142857,6.383333333333334,0.06383333333333334,directo,2377.1295548563853,151.74010325166594,228.2847166142289,-7.600496397317897,-12.115175541728206,4.514679144410309,0.8838877310454637
MAD,BCN,3595.032714285714,15.255555555555556,0.15255555555555556,directo,482.93085577562044,73.67378499776966,86.21981418317154,-3.197871983618824,-4.543174824935656,1.3453028413168324,0.24239310966385733
MAD,BIO,849.3355714285715,24.772222222222222,0.24772222222222223,directo,319.17495448909585,79.06672900371547,73.93812158668219,-3.060097011807953,-4.4938351276891435,1.4337381158811904,0.2590007733747761
MAD,BOG,253.0721428571428,5.401111111111111,0.05401111111111111,directo,8031.379803546835,433.7837469449018,652.3534852660126,-21.722744644218288,-34.568549589781625,12.845804945563337,0.9999683549854924
MAD,BRU,625.9898571428572,9.331111111111111,0.09331111111111111,directo,1315.6121208044801,122.76122878351137,148.67090906033602,-5.428642756876948,-7.196993280474954,1.7683505235980066,0.32815179774181763
MAD,BUD,198.35914285714287,9.793912783751495,0.09793912783751495,media_global,1974.8392755669956,193.4140362683014,198.11294566752468,-7.830539638716521,-11.661228050475826,3.8306884117593043,0.7934391422367866
MAD,CCS,282.7877142857143,6.347777777777777,0.06347777777777777,directo,7005.905386575179,444.7193052611555,575.4429039931384,-20.40324418508588,-31.819409056010194,11.416164870924312,0.9998678258787165
MAD,CDG,754.7182857142858,8.576666666666666,0.08576666666666666,directo,1064.1386352429688,91.26762361600528,129.81039764322264,-4.421560425184558,-7.151908942610348,2.7303485174257895,0.561054273051677
MAD,CMN,223.526,10.97,0.1097,directo,867.0448971793825,95.11482522057827,115.02836728845368,-4.2028638501806395,-6.168337730687757,1.9654738805071172,0.3729848807634929
MAD,CPH,260.40485714285717,5.411111111111111,0.05411111111111112,directo,2060.0414902161924,111.47113397058732,204.50311176621443,-6.3194849147360355,-10.357447157194109,4.0379622424580734,0.8253546162903127
MAD,DME,161.45085714285716,6.08,0.0608,directo,3437.4047633702835,208.99420961291324,307.8053572527713,-10.33599133731369,-16.44426080888236,6.1082694715686685,0.9740012169464655
MAD,DUB,380.66571428571433,6.207777777777777,0.06207777777777777,directo,1454.2251189626224,90.27506377382413,159.06688392219667,-4.986838953920416,-8.00285319035213,3.0160142364317144,0.6297414018989438
MAD,DUS,291.0355714285714,7.07,0.0707,directo,1441.3012537992213,101.89999864360495,158.0975940349416,-5.199951853570932,-8.24707428364951,3.047122430078579,0.6369650739120137
MAD,EAS,218.27800000000005,21.895555555555557,0.21895555555555557,directo,352.65408104153556,77.21557023338333,76.44905607811516,-3.07329252622997,-4.469981354744149,1.3966888285141792,0.251954022799505
MAD,EDI,167.8991428571429,9.793912783751495,0.09793912783751495,media_global,1721.1421621023853,168.5671622406824,179.0856621576789,-6.953056487967226,-10.519335798363603,3.566279310396377,0.7467536587116548
MAD,EZE,553.548,4.79111111111111,0.047911111111111106,directo,10085.30153873687,483.198002611482,806.3976154052652,-25.791912360334944,-28.216187125941875,2.4242747656069312,0.48484667092473543
MAD,FCO,1141.0687142857141,7.147777777777778,0.07147777777777778,directo,1329.6286311014007,95.03889982083679,149.72214733260506,-4.895220943068837,-6.4580933151098305,1.5628723720409932,0.28454357757419374
MAD,FRA,591.7434285714286,7.361111111111111,0.07361111111111111,directo,1422.0505721451593,104.67872267179645,156.65379291088695,-5.226650311653668,-6.804293185596627,1.5776428739429598,0.28756007951178375
MAD,FUE,343.77642857142854,6.058888888888889,0.060588888888888894,directo,1633.8288129536668,98.99187241151495,172.537160971525,-5.430580667660799,-8.984325166732,3.553744499071202,0.7443758440794026
MAD,GRU,208.9757142857143,5.5,0.055,directo,8377.59190069899,460.7675545384444,678.3193925524242,-22.781738941817373,-24.275651029769744,1.4939120879523706,0.2707156778304837
MAD,GRX,220.92057142857144,18.06,0.18059999999999998,directo,365.54863586836984,66.01808363782759,77.41614769012773,-2.8686846265591064,-4.457832834276768,1.589148207717662,0.289922918127614
MAD,GVA,342.01671428571433,11.794444444444444,0.11794444444444445,directo,1009.9301301333716,119.11564812628599,125.74475976000286,-4.897208157725777,-7.410432143576113,2.5132239858503356,0.507078860993819
MAD,GYE,143.6801428571429,2.3614285714285717,0.023614285714285716,directo,9013.875178635239,212.85622386120073,726.0406383976429,-18.777937245176872,-36.71455404975005,17.936616804573177,0.9999998052813908
