origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3767589454849936,711.3587142857143,268.01075905584656,320.9464165346327,115.74772755583143,205.19868897880127,86017.09271170081,31021.63632122771,54995.456390473104
MAD,JFK,transatlantic,0.3810616150377501,703.3265714285715,268.01075920753493,320.8183708867035,117.06959185202778,203.74877903467575,85982.77514906993,31375.91019237821,54606.86495669172
BCN,MAD,regional,0.1945086174917986,3596.4700000000003,699.5444075507289,74.33915639906051,13.722001466032342,60.617154933028175,52003.54112100176,9599.149385965828,42404.39173503594
MAD,BCN,regional,0.1945864022242294,3595.032714285714,699.5444817512631,73.67378499776966,13.727487487894424,59.94629750987524,51538.08974491876,9602.988120466052,41935.101624452705
MAD,LHR,regional,0.2774636858742441,1132.747714285714,314.2963559713393,141.94489605840718,35.28115840384159,106.6637376545656,44612.763579887906,11088.739520775005,33524.0240591129
LHR,MAD,regional,0.2764313068274117,1136.9781428571428,314.2963538642035,137.0827258118471,35.149885503807305,101.9328403080398,43084.60090042988,11047.48085259086,32037.120047839027
MAD,GRU,transatlantic,0.5498584283586628,208.9757142857143,114.90705782227184,460.7675545384444,225.79892710386935,234.96862743457507,52945.44403197583,25945.89037293126,26999.553659044566
GRU,MAD,transatlantic,0.554055878636448,209.78914285714288,116.23490787410161,442.80227412916776,224.92342281348297,217.87885131568478,51469.0815398465,26143.953329452797,25325.128210393705
BCN,PMI,regional,0.1260057700280202,1972.4500000000003,248.54008109176846,66.60889770423279,4.98384229229814,61.625055411934646,16554.980836843326,1238.6845674763647,15316.296269366961
PMI,BCN,regional,0.1260310356745238,1972.0545714285713,248.54008004382203,66.60889770423279,4.984841640996417,61.624056063236374,16554.98076704077,1238.9329404590267,15316.047826581746
BIO,MAD,regional,0.2393766395866412,849.1658571428571,203.27046933456697,79.29015147185783,16.823675614977244,62.46647585688058,16117.346303293447,3419.7564381889338,12697.589865104512
MAD,BIO,regional,0.2393288070857348,849.3355714285715,203.27046912548093,79.06672900371547,16.820313908764252,62.24641509495122,16071.931096802513,3419.0730990723614,12652.85799773015
MAD,VLC,regional,0.2237237860747638,773.2588571428571,172.99639913584488,72.54035604379727,15.124818657533638,57.41553738626364,12549.220387609052,2616.539165335963,9932.681222273088
VLC,MAD,regional,0.2247815799138101,769.62,172.99639953326653,69.46966420185969,15.196330644581218,54.27333355727847,12018.00178370678,2628.910487629594,9389.091296077188
VLC,PMI,regional,0.1296335776722064,653.5624285714285,84.72363584785013,65.10816741643949,8.681217658039879,56.42694975839961,5516.200666911281,735.5043235756971,4780.696343335583
PMI,VLC,regional,0.131234228449749,645.591,84.72363677910191,65.10816741643949,8.788408907004714,56.31975850943477,5516.200727543377,744.5859641032913,4771.614763440085
PMI,IBZ,regional,0.1707311929183254,437.20985714285706,74.64536046565061,59.451781144867425,9.559998701952441,49.89178244291499,4437.799633883599,713.6095491583919,3724.1900847252077
IBZ,PMI,regional,0.1709020125024353,436.77285714285716,74.64536029215297,59.451781144867425,9.569563672289584,49.88221747257784,4437.799623568856,714.3235281567545,3723.476095412101
PMI,MAH,regional,0.183463749732447,349.6892857142857,64.15530759840387,62.17471282784997,10.233931463980339,51.94078136386963,3988.8378263131417,656.5610210126422,3332.2768053004993
MAH,PMI,regional,0.1836474835798488,349.3394285714285,64.15530697236518,62.17471282784997,10.244180561605246,51.930532266244725,3988.8377873893664,657.2185486101209,3331.6192387792453
