origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3805811811629278,711.3587142857143,270.7297397133988,320.9464165346327,116.06261105762388,204.88380547700882,86889.7398103692,31421.600482087957,55468.139328281235
MAD,JFK,transatlantic,0.3849275011520689,703.3265714285715,270.72973963385215,320.8183708867035,117.38807139159687,203.43029949510665,86855.07401991385,31780.44200396707,55074.63201594679
BCN,MAD,regional,0.2274762919177621,3596.4700000000003,818.111659593474,74.33915639906051,16.66369165302139,57.675464746039125,60817.73061441422,13632.76043320725,47184.97018120697
MAD,BCN,regional,0.2275672364929194,3595.032714285714,818.1116598916391,73.67378499776966,16.6703537493683,57.003431248401355,60273.38253502507,13638.210776876509,46635.171758148565
MAD,LHR,regional,0.291432512567993,1132.747714285714,330.1195124799367,141.94489605840718,35.28115846141624,106.66373759699094,46858.779885816664,11646.998831010123,35211.781054806546
LHR,MAD,regional,0.2903481622946339,1136.9781428571428,330.11951434773715,137.0827258118471,35.149885560132496,101.9328402517146,45253.68287047098,11603.663150489478,33650.019719981494
MAD,GRU,transatlantic,0.5498584916615129,208.9757142857143,114.90707105103014,460.7675545384444,225.7989272949584,234.96862724348603,52945.45012735844,25945.893381928174,26999.556745430265
GRU,MAD,transatlantic,0.5602003919453944,209.78914285714288,117.52396005445978,442.80227412916776,224.92342299172813,217.87885113743963,52039.87677678026,26433.891378992215,25605.98539778804
BCN,PMI,regional,0.1521584525992002,1972.4500000000003,300.12493982929243,66.60889770423279,8.722213957233953,57.886683746998834,19990.99141557836,2617.7539390930547,17373.237476485305
PMI,BCN,regional,0.1521889628654582,1972.0545714285713,300.1249399397999,66.60889770423279,8.723962900318982,57.88493480391381,19990.99142293914,2618.278841495277,17372.712581443866
BIO,MAD,regional,0.2612875401705729,849.1658571428571,221.87645800969324,79.29015147185783,16.823675720565063,62.46647575129276,17592.61796362788,3732.77757958265,13859.84038404523
MAD,BIO,regional,0.2612353300023684,849.3355714285715,221.87645828489303,79.06672900371547,16.82031401531329,62.24641498840218,17543.045799515818,3732.031700957461,13811.014098558357
BCN,MXP,regional,0.1998041486646469,852.9751428571428,170.427972250677,87.92928990629579,17.48541585759017,70.44387404870562,14985.610580171911,2980.003968568925,12005.606611602987
MXP,BCN,regional,0.202458913077194,841.7904285714285,170.42797520735672,87.92928990629579,17.717741355551418,70.21154855074437,14985.61084015066,3019.598784474276,11966.012055676383
BIO,BCN,regional,0.2387224524955177,794.2462857142857,189.60442121116995,76.59245546810087,17.774596050910084,58.81785941719078,14522.268188171574,3370.1419964951538,11152.12619167642
BCN,BIO,regional,0.2387459847155144,794.168,189.60442118955064,76.59245546810087,17.776348194960235,58.81610727314063,14522.268186515697,3370.4742103693484,11151.79397614635
MAD,VLC,regional,0.2469762841719601,773.2588571428571,190.97659924019936,72.54035604379727,15.124819221564817,57.415536822232454,13853.510504917645,2888.486539057248,10965.023965860397
BCN,IBZ,regional,0.1744395693297044,1092.0445714285713,190.49578472884158,66.84935413904972,10.91516489830575,55.934189240743976,12734.520175334512,2079.29290274746,10655.227272587052
IBZ,BCN,regional,0.1744574161552642,1091.9328571428573,190.4957848721781,66.84935413904972,10.91628161492743,55.933072524122295,12734.520184916464,2079.5056341213285,10655.014550795137
VLC,MAD,regional,0.2481440196968406,769.62,190.97660043908246,69.46966420185969,15.196331211257883,54.2733329906018,13267.080302915787,2902.1436738723546,10364.936629043432
BCN,MAH,regional,0.1695681190829403,981.8344285714287,166.48781730373068,69.57228582203227,10.140827708428239,59.43145811360403,11582.93801134144,1688.3242708294104,9894.61374051203
MAH,BCN,regional,0.1705637797770071,976.1029999999998,166.48781713167594,69.57228582203227,10.200372068104747,59.37191375392752,11582.9379993712,1698.2376795496782,9884.70031982152
EZE,MAD,transatlantic,0.01485507379610975,550.6405714285714,8.17980632370347,505.2736070907173,0.0,505.2736070907173,4133.040246481112,0.0,4133.040246481112
MEX,MAD,transatlantic,0.01743017757680945,441.60585714285713,7.697268508959145,448.0052409163106,0.0,448.0052409163106,3448.416632753773,0.0,3448.416632753773
