origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
BCN,MAD,regional,0.1092039422876388,3596.4700000000003,392.7487023192243,74.33915639906051,3.1565746947408546,71.18258170431966,29196.607207236877,1239.7406151331722,27956.866592103706
MAD,BCN,regional,0.1092476017697868,3595.032714285714,392.74870231964144,73.67378499776966,3.1578366990734303,70.51594829869623,28935.2834528503,1240.2362656984299,27695.04718715187
BCN,PMI,regional,0.06330334254173259,1972.4500000000003,124.86267799644045,66.60889770423279,4.348873319589545,62.260024384643245,8316.96534574146,543.0119689512204,7773.95337679024
PMI,BCN,regional,0.06331603587716905,1972.0545714285713,124.86267799630666,66.60889770423279,4.349745357819082,62.25915234641371,8316.965345732548,543.1208539792938,7773.844491753255
BCN,MXP,regional,0.1069173041794382,852.9751428571428,91.19780280635689,87.92928990629579,13.370674251470303,74.55861565482549,8018.958041777351,1219.3761137736221,6799.5819280037285
MXP,BCN,regional,0.1083378946913908,841.7904285714285,91.19780280279214,87.92928990629579,13.548327947082607,74.38096195921318,8018.958041463905,1235.5777404255973,6783.380301038307
BIO,BCN,regional,0.118276332664616,794.2462857142857,93.9405379067785,76.59245546810087,13.401295267631905,63.19116020046896,7195.136466274374,1258.9248860889063,5936.211580185467
BCN,BIO,regional,0.1182879918439419,794.168,93.94053790671965,76.59245546810087,13.402616308459278,63.189839159641586,7195.136466269866,1259.0489853740378,5936.087480895829
BCN,IBZ,regional,0.07410164337577925,1092.0445714285713,80.92229738245568,66.84935413904972,7.885123966260489,58.964230172789236,5409.603315465276,638.0823464952597,4771.520968970017
IBZ,BCN,regional,0.07410922462255748,1091.9328571428573,80.92229738275098,66.84935413904972,7.885930693834752,58.96342344521497,5409.603315485017,638.1476287462597,4771.455686738757
BCN,MAH,regional,0.07441778241578235,981.8344285714287,73.06594087375258,69.57228582203227,7.765155485038649,61.80713033699362,5083.364522324425,567.3683915453295,4515.996130779095
MAH,BCN,regional,0.07485474470665344,976.1029999999998,73.06594087239854,69.57228582203227,7.810750508522763,61.761535313509505,5083.364522230221,570.6998348247811,4512.66468740544
