origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3806636425632948,711.3587142857143,270.78839934914214,320.9464165346327,116.06261124276882,204.8838052918639,86908.56641025623,31428.40872271112,55480.15768754512
MAD,JFK,transatlantic,0.3850109042153004,703.3265714285715,270.78839922436134,320.8183708867035,117.38807141365021,203.4302994730533,86873.8930941779,31787.327946137353,55086.56514804054
BCN,MAD,regional,0.2280451578474847,3596.4700000000003,820.1575688437433,74.33915639906051,16.69033896229946,57.64881743676105,60969.821782148276,13688.707826497532,47281.11395565074
MAD,BCN,regional,0.2281363298563134,3595.032714285714,820.1575691505234,73.67378499776966,16.69701172842013,56.97677326934953,60424.11241388906,13694.180551258833,46729.93186263023
MAD,LHR,regional,0.2917683308448183,1132.747714285714,330.4999098654259,141.94489605840718,35.281158478395774,106.6637375800114,46912.77535316082,11660.419697057609,35252.35565610321
LHR,MAD,regional,0.2906827324063632,1136.9781428571428,330.49991325202666,137.0827258118471,35.149885563866164,101.93284024798093,45305.828989166825,11617.03412967643,33688.794859490394
MAD,GRU,transatlantic,0.5498589188053588,208.9757142857143,114.90716031372042,460.7675545384444,225.79892736230983,234.9686271761346,52945.49125670995,25945.91354508705,26999.577711622904
GRU,MAD,transatlantic,0.5605632732206886,209.78914285714288,117.60008860616264,442.80227412916776,224.92342298739618,217.87885114177158,52073.586672600446,26451.01447291919,25622.572199681257
BIO,MAD,regional,0.2618120291906532,849.1658571428571,222.32183617799177,79.29015147185783,16.823675717774574,62.46647575408325,17627.932066054527,3740.270476838737,13887.661589215792
MAD,BIO,regional,0.2617597141089088,849.3355714285715,222.32183635966956,79.06672900371547,16.82031401371491,62.24641499000056,17578.26038705837,3739.523099675383,13838.737287382986
MAD,VLC,regional,0.2473619111467839,773.2588571428571,191.27478871403508,72.54035604379727,15.12481921976632,57.41553682403095,13875.141275518201,2892.99660059878,10982.144674919422
VLC,MAD,regional,0.2485314713137275,769.62,191.27479095247097,69.46966420185969,15.196331208100744,54.27333299375894,13287.795497749068,2906.67507507398,10381.120422675087
EZE,MAD,transatlantic,0.01483968864224302,550.6405714285714,8.171334633786778,505.2736070907173,0.0,505.2736070907173,4128.75972515875,0.0,4128.75972515875
MEX,MAD,transatlantic,0.01741066557270198,441.60585714285713,7.6886518936606905,448.0052409163106,0.0,448.0052409163106,3444.5563439411053,0.0,3444.5563439411053
