origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
MAD,LHR,regional,0.2212309494139937,1132.747714285714,250.5988522779598,141.94489605840718,21.584228412016923,120.36066764639025,35571.228038951136,5408.982867356772,30162.245171594364
LHR,MAD,regional,0.2204075974447177,1136.9781428571428,250.59862081429984,137.0827258118471,21.50391856888189,115.57880724296521,34352.74202591371,5388.852335464814,28963.88969044889
LHR,BCN,regional,0.1574374924943194,1021.1625714285716,160.76927467476565,106.76014081677111,19.039337517966178,87.72080329880494,17163.750403288133,3060.9404830514754,14102.80992023666
BCN,LHR,regional,0.1696421303529839,947.7099999999999,160.77154335682636,106.7601408167711,20.514987557275642,86.24515325949545,17163.992608104403,3298.2262115292942,13865.766396575107
SVQ,BCN,regional,0.1705992407158244,1245.0295714285714,212.40109955446258,70.1823750378,12.697868206135132,57.484506831664866,14906.813627372387,2697.0411689807534,12209.772458391633
BCN,SVQ,regional,0.1706332076966366,1244.7814285714285,212.40104803834456,70.1823750378,12.700399481778009,57.48197555602199,14906.810011848871,2697.578160435297,12209.231851413575
BIO,MAD,regional,0.1572808613607612,849.1658571428571,133.55753744957767,79.29015147185783,12.30571149224417,66.98443997961365,10589.797374585338,1643.5205234690989,8946.276851116238
MAD,BIO,regional,0.1572496370037939,849.3355714285715,133.55771030155273,79.06672900371547,12.30325256421843,66.76347643949704,10559.971286769607,1643.194241738721,8916.777045030887
BCN,AGP,regional,0.1442130841633575,912.36,131.57424946728085,65.87377212272263,14.7348183889707,51.138953733751926,8667.292126625918,1938.7226705655082,6728.56945606041
AGP,BCN,regional,0.1442417620780219,912.1758571428572,131.5738529593157,65.87377212272263,14.737792937721032,51.135979185001595,8667.266007150576,1939.1082009325485,6728.157806218028
MAD,VLC,regional,0.1384634532032498,773.2588571428571,107.06809157999841,72.54035604379727,9.718222974731844,62.82213306906543,7766.757484142978,1040.5115874534338,6726.245896689544
VLC,MAD,regional,0.1391178441047475,769.62,107.06787517989578,69.46966420185969,9.76417191717467,59.705492284685015,7437.969335553987,1045.4291400631012,6392.540195490886
BCN,LIS,regional,0.1134774610975395,595.4348571428571,67.56843583754757,71.22830686957435,12.95759907109537,58.27070779847898,4812.785282533983,875.5247014439734,3937.2605810900095
LIS,BCN,regional,0.1136137219501561,594.7207142857143,67.56843387085537,71.22830686957435,12.973158604499531,58.25514826507482,4812.7851424498285,876.5760092642449,3936.209133185583
