origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
EZE,MAD,transatlantic,0.2376076789402047,550.6405714285714,130.83642810745087,505.2736070907173,7.729601796071766,497.5440052946455,66108.19396871701,1011.3134896909667,65096.88047902604
JFK,MAD,transatlantic,0.378276837284739,711.3587142857143,269.09052461493826,320.9464165346327,116.06261167761828,204.8838048570144,86363.63959858881,31231.349064510163,55132.290534078646
MAD,JFK,transatlantic,0.3825968408574366,703.3265714285715,269.0905243196637,320.8183708867035,117.38807219422564,203.4302986924779,86329.18363328338,31588.017895618712,54741.16573766467
BCN,MAD,regional,0.2267174343858189,3596.4700000000003,815.3824512455661,74.33915639906051,16.6288721130143,57.71028428604622,60614.84356819347,13558.890504958636,47055.95306323484
MAD,BCN,regional,0.2268080756293833,3595.032714285714,815.3824517518213,73.67378499776966,16.635520313238068,57.03826468453159,60072.31144131798,13564.311339175283,46508.000102142694
MEX,MAD,transatlantic,0.1831328664052991,441.60585714285713,80.87254643994045,448.0052409163106,10.360094125570102,437.64514679074045,36231.324651341034,837.8471932923223,35393.477458048714
MAD,LHR,regional,0.2898832845917206,1132.747714285714,328.3646280309066,141.94489605840718,35.28115851434873,106.66373754405845,46609.68299510457,11585.084492063575,35024.598503041
LHR,MAD,regional,0.2888046992379015,1136.9781428571428,328.36463058792486,137.0827258118471,35.14988550472768,101.93284030711942,45013.11862119297,11541.979168967759,33471.13945222521
MAD,GRU,transatlantic,0.5498584877806589,208.9757142857143,114.90707024002592,460.7675545384444,225.79892773181243,234.968626806632,52945.449753674,25945.893249001907,26999.5565046721
GRU,MAD,transatlantic,0.5876278371011532,209.78914285714288,123.27794026444771,442.80227412916776,224.92342325885053,217.87885087031722,54587.75229905714,27728.096336579663,26859.655962477478
BCN,PMI,regional,0.1510924024788998,1972.4500000000003,298.02220926950594,66.60889770423279,8.722214291502757,57.88668341273003,19850.930850821976,2599.41357287571,17251.517277946266
PMI,BCN,regional,0.1511226989038165,1972.0545714285713,298.0222092198949,66.60889770423279,8.723962966944784,57.884934737288006,19850.93084751744,2599.934716561433,17250.996130956006
BIO,MAD,regional,0.2602357425103097,849.1658571428571,220.98330734797497,79.29015147185783,16.823675713841798,62.46647575801603,17521.799912373048,3717.751500994564,13804.048411378484
MAD,BIO,regional,0.2601837431451217,849.3355714285715,220.98330816058663,79.06672900371547,16.820313993508027,62.24641501020744,17472.42734067765,3717.008630585212,13755.418710092437
BCN,MXP,regional,0.1993574709500517,852.9751428571428,170.04696726325906,87.92928990629579,17.454570676203367,70.47471923009243,14952.109082177496,2968.0968083705957,11984.012273806902
MXP,BCN,regional,0.202006296772443,841.7904285714285,170.04696713420196,87.92928990629579,17.686486317980197,70.2428035883156,14952.109070829598,3007.5333576330913,11944.575713196506
BIO,BCN,regional,0.2375229039926018,794.2462857142857,188.65168426819488,76.59245546810087,17.76437732045139,58.82807814764948,14449.295726293942,3351.2797014788775,11098.016024815064
BCN,BIO,regional,0.2375463181355127,794.168,188.65168438104385,76.59245546810087,17.76612850344551,58.82632696465535,14449.295734937321,3351.6100671050694,11097.685667832251
MAD,VLC,regional,0.2456766351101138,773.2588571428571,189.9716340919493,72.54035604379727,15.12481920155172,57.41553684224556,13780.60997525198,2873.286619064072,10907.323356187908
BCN,IBZ,regional,0.1736113169107882,1092.0445714285713,189.5912961709916,66.84935413904972,10.915167374441888,55.93418676460784,12674.05569941608,2069.420730443757,10604.634968972323
IBZ,BCN,regional,0.1736290787924055,1091.9328571428573,189.59129608887363,66.84935413904972,10.916281721112819,55.933072417936906,12674.055693926546,2069.6319999770594,10604.423693949488
VLC,MAD,regional,0.2468382264025031,769.62,189.97163580389443,69.46966420185969,15.196331180844002,54.27333302101569,13197.265747174531,2886.871892642662,10310.393854531869
BCN,MAH,regional,0.1688504583578037,981.8344285714287,165.78319329575802,69.57228582203227,10.140827688773042,59.43145813325923,11533.915708461702,1681.1787969068364,9852.736911554864
MAH,BCN,regional,0.1698419052815529,976.1029999999998,165.7831932710396,69.57228582203227,10.200372048239833,59.371913773792436,11533.915706741984,1691.0502507098545,9842.86545603213
VLC,PMI,regional,0.1490543365850657,653.5624285714285,97.41631420763866,65.10816741643949,9.35698722227497,55.75118019416452,6342.597694523411,911.5232072819986,5431.0744872414125
PMI,VLC,regional,0.1508947829687801,645.591,97.4163138315977,65.10816741643949,9.47252253389239,55.6356448825471,6342.597670040072,922.7782279385422,5419.8194421015305
LHR,BIO,regional,0.4398842202456359,183.57471428571426,80.75162005038682,109.34612558645689,45.40927577709057,63.93684980936632,8829.876787339448,3666.8725843148513,5163.004203024596
BIO,LHR,regional,0.4462817348467597,180.94314285714285,80.75161970291079,109.3461255864569,46.06969248914434,63.27643309731257,8829.87674934429,3720.202287713429,5109.6744616308615
PMI,IBZ,regional,0.1937217242002526,437.20985714285706,84.69704736306039,59.451781144867425,10.3679692048806,49.08381193998682,5035.390323445137,878.1363788045238,4157.253944640614
IBZ,PMI,regional,0.1939155465465966,436.77285714285716,84.69704730957571,59.451781144867425,10.37834179084016,49.073439354027265,5035.390320265377,879.0149056537357,4156.375414611642
PMI,MAH,regional,0.2041066955294565,349.6892857142857,71.37392456919883,62.17471282784997,10.760244059600359,51.41446876824961,4437.653263486563,768.0008478560858,3669.652415630477
MAH,PMI,regional,0.2043111042396964,349.3394285714285,71.3739244058931,62.17471282784997,10.771020214381561,51.40369261346841,4437.6532533330765,768.7699825556161,3668.88327077746
SVQ,MAD,regional,0.2174511890322131,181.70557142857143,39.512092560920586,67.17648830276391,2.432441324996217,64.7440469777677,2654.2836237364068,96.11084678225883,2558.172776954148
IBZ,VLC,regional,0.183918477238418,197.60999999999996,36.34413028708377,65.34862385125642,10.238775284092236,55.109848567164185,2375.0388993316933,372.1193829052214,2002.919516426472
VLC,IBZ,regional,0.1842130529579386,197.294,36.34413007028354,65.34862385125642,10.255174306793503,55.09344954446291,2375.0388851640964,372.7153888995329,2002.3234962645636
