origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
EZE,MAD,transatlantic,0.2362766680806446,550.6405714285714,130.10351952716505,505.2736070907173,7.4099622176447975,497.8636448730725,65737.87460668826,964.0621640789051,64773.81244260935
JFK,MAD,transatlantic,0.3775508708470883,711.3587142857143,268.5741020632365,320.9464165346327,116.06261143160242,204.88380510303028,86197.89563120247,31171.41164835695,55026.483982845515
MAD,JFK,transatlantic,0.3818625837677805,703.3265714285715,268.5741017982487,320.8183708867035,117.38807177069842,203.4302991160051,86163.50580127382,31527.395937643683,54636.10986363014
BCN,MAD,regional,0.2267171728849314,3596.4700000000003,815.3815107654693,74.33915639906051,16.628821441237257,57.71033495782326,60614.773653696466,13558.833549005263,47055.9401046912
MAD,BCN,regional,0.2268078139896235,3595.032714285714,815.3815111483254,73.67378499776966,16.63546960563957,57.03831539213009,60072.24214349825,13564.25434570843,46507.98779778982
MEX,MAD,transatlantic,0.1832416960235137,441.60585714285713,80.92060623677465,448.0052409163106,10.403788011149127,437.60145290516147,36252.85569220013,841.8808330210753,35410.974859179056
MAD,LHR,regional,0.2897169678783894,1132.747714285714,328.17623315403324,141.94489605840718,35.28115847027573,106.66373758813145,46582.94130388885,11578.437688085602,35004.503615803245
LHR,MAD,regional,0.2886390008218066,1136.9781428571428,328.176235110519,137.0827258118471,35.14988557001215,101.93284024183495,44987.29285561954,11535.357110932146,33451.9357446874
MAD,GRU,transatlantic,0.5498584742770398,208.9757142857143,114.90706741809745,460.7675545384444,225.79892735532223,234.96862718312218,52945.448453420926,25945.892568552103,26999.555884868827
GRU,MAD,transatlantic,0.5825190241490806,209.78914285714288,122.20616677421494,442.80227412916776,224.92342304887737,217.8788510802904,54113.16856023071,27487.029348538406,26626.13921169231
BCN,PMI,regional,0.1510978887216093,1972.4500000000003,298.0330306089383,66.60889770423279,8.722213958096424,57.88668374613636,19851.65164831325,2599.5078595510604,17252.14378876219
PMI,BCN,regional,0.15112818621102,1972.0545714285713,298.03303048915035,66.60889770423279,8.723962900181126,57.88493480405166,19851.65164033431,2600.029101015898,17251.62253931841
BIO,MAD,regional,0.2602407247926953,849.1658571428571,220.98753813206747,79.29015147185783,16.82367572642364,62.46647574543418,17522.135371884586,3717.8226811145823,13804.312690770004
MAD,BIO,regional,0.260188724034217,849.3355714285715,220.9875386068726,79.06672900371547,16.820314025655673,62.24641497805979,17472.761828227704,3717.0797951243035,13755.6820331034
