origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
BCN,MAD,regional,0.2266586380953082,3596.4700000000003,815.1709921506332,74.33915639906051,16.626294091861315,57.7128623071992,60599.12387746325,13553.272650650799,47045.851226812454
MAD,BCN,regional,0.2267492557627022,3595.032714285714,815.1709924068529,73.67378499776966,16.632941244148384,57.040843753621274,60056.732431001,13558.691220637313,46498.04121036369
BCN,PMI,regional,0.1511882487754684,1972.4500000000003,298.2112612971727,66.60889770423279,8.722213944616902,57.886683759615885,19863.523397993613,2601.0624217279947,17262.46097626562
PMI,BCN,regional,0.1512185644405017,1972.0545714285713,298.2112612897574,66.60889770423279,8.72396289589817,57.88493480833462,19863.523397499685,2601.5839786308375,17261.939418868846
BCN,MXP,regional,0.1994209974544551,852.9751428571428,170.10115379242777,87.92928990629579,17.458885375675838,70.47040453061996,14956.873665209787,2969.7765463322035,11987.097118877584
MXP,BCN,regional,0.2020706671289082,841.7904285714285,170.1011534841581,87.92928990629579,17.69085837097245,70.23843153532334,14956.873638103852,3009.2354150272877,11947.638223076567
BIO,BCN,regional,0.2375938219931512,794.2462857142857,188.70801062672152,76.59245546810087,17.764808783865114,58.82764668423575,14453.609900401072,3352.3617247672937,11101.248175633778
BCN,BIO,regional,0.2376172429823916,794.168,188.70801062483997,76.59245546810087,17.766559961763218,58.825895506337645,14453.60990025696,3352.6921860312696,11100.91771422569
BCN,IBZ,regional,0.1736899352790513,1092.0445714285713,189.67715093326785,66.84935413904972,10.915164859150462,55.93418927989926,12679.795034824008,2070.3573724505836,10609.437662373424
IBZ,BCN,regional,0.173707705274468,1091.9328571428573,189.67715092807921,66.84935413904972,10.916281574744684,55.933072564305036,12679.79503447715,2070.569187826258,10609.225846650894
BCN,MAH,regional,0.1689442988601605,981.8344285714287,165.87532913176634,69.57228582203227,10.140827705658992,59.43145811637328,11540.325809178923,1682.1131333447202,9858.212675834204
MAH,BCN,regional,0.1699362965560119,976.1029999999998,165.87532887721284,69.57228582203227,10.200372063687503,59.37191375834477,11540.325791469055,1691.9900707340987,9848.335720734956
