origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
EZE,MAD,transatlantic,0.3219552409383337,550.6405714285714,177.28161784470748,505.2736070907173,76.87416389756591,428.3994431931514,89575.72251927342,13628.376146219687,75947.34637305373
JFK,MAD,transatlantic,0.3780404518290809,711.3587142857143,268.92236976112554,320.9464165346327,116.06261123155112,204.8838053030816,86309.67090083471,31211.83245305295,55097.83844778177
MAD,JFK,transatlantic,0.3823576433716825,703.3265714285715,268.9222903721139,320.8183708867035,117.38807156717127,203.43029931953225,86275.2110923026,31568.269068209316,54706.942024093296
BCN,MAD,regional,0.2266158437632867,3596.4700000000003,815.0170836193478,74.33915639906051,16.62413608804028,57.71502031102023,60587.68244708487,13548.954912165742,47038.72753491913
MAD,BCN,regional,0.226706672076876,3595.032714285714,815.0179026632128,73.67378499776966,16.630782379848995,57.04300261792066,60045.4537301427,13554.385374872843,46491.068355269854
MEX,MAD,transatlantic,0.2245249168511105,441.60585714285713,99.15151835596338,448.0052409163106,43.59314022370693,404.41210069260364,44420.39986828136,4322.326043084963,40098.0738251964
MAD,LHR,regional,0.289746276396956,1132.747714285714,328.2094323114486,141.94489605840718,35.281158459994394,106.66373759841278,46587.6537548374,11579.608989445023,35008.04476539238
LHR,MAD,regional,0.28866821680308,1136.9781428571428,328.209453042649,137.0827258118471,35.149885562382416,101.93284024946468,44991.84646030176,11536.524714941237,33455.32174536052
GRU,MAD,transatlantic,0.5924053335192978,209.78914285714288,124.28020714301334,442.80227412916776,224.92342302110518,217.87885110806258,55031.558352170345,27953.529604378567,27078.02874779178
MAD,GRU,transatlantic,0.5498585213869909,208.9757142857143,114.90707726293313,460.7675545384444,225.79892731655696,234.96862722188746,52945.452989601785,25945.89478705103,26999.558202550754
BCN,PMI,regional,0.1510502276377247,1972.4500000000003,297.9390215040301,66.60889770423279,8.722213954642877,57.88668374958991,19845.389805461153,2598.6878909950956,17246.70191446606
PMI,BCN,regional,0.1510805073074163,1972.0545714285713,297.93900508933797,66.60889770423279,8.72396289491343,57.88493480931936,19845.388712096606,2599.208825346808,17246.179886749796
BIO,MAD,regional,0.2601536346423162,849.1658571428571,220.91358414987215,79.29015147185783,16.8236757150565,62.46647575680133,17516.271549434372,3716.5785007882946,13799.693048646079
MAD,BIO,regional,0.2601016468618362,849.3355714285715,220.91358086691014,79.06672900371547,16.820314021238527,62.246414982476935,17466.914231644365,3715.8358017377,13751.078429906665
BCN,MXP,regional,0.1993803572883448,852.9751428571428,170.0664887409341,87.92928990629579,17.4561092241389,70.4731806821569,14953.825591847382,2968.699202827534,11985.12638901985
MXP,BCN,regional,0.2020295400827174,841.7904285714285,170.06653313031927,87.92928990629579,17.688045330176827,70.24124457611896,14953.829494974501,3008.1445471551065,11945.684947819394
BIO,BCN,regional,0.2373969590445895,794.2462857142857,188.5516529610316,76.59245546810087,17.76330865284163,58.829146815259236,14441.634082854622,3349.301208550285,11092.332874304337
BCN,BIO,regional,0.2374203080946712,794.168,188.55161123892884,76.59245546810087,17.76505968242857,58.827395785672294,14441.630887256324,3349.6306268776407,11092.000260378683
MAD,VLC,regional,0.2455798646223865,773.2588571428571,189.89680545520415,72.54035604379727,15.124819216894798,57.415536826902475,13775.181879300213,2872.1548523758047,10903.027026924408
BCN,IBZ,regional,0.1735357095356244,1092.0445714285713,189.50872954738398,66.84935413904972,10.91516491979986,55.93418921924986,12668.536173954468,2068.5190367514447,10600.017137203022
IBZ,BCN,regional,0.173553542112215,1091.9328571428573,189.50881510585413,66.84935413904972,10.916281637498345,55.93307250155138,12668.541893482938,2068.7315984841043,10599.810294998833
VLC,MAD,regional,0.2467409680048046,769.62,189.89678379585771,69.46966420185969,15.196331208222617,54.27333299363707,13192.065803311385,2885.7344219380957,10306.33138137329
BCN,MAH,regional,0.1687827512872924,981.8344285714287,165.7167161628723,69.57228582203227,10.140827698812924,59.43145812321934,11529.290742371946,1680.5046654207747,9848.786076951172
MAH,BCN,regional,0.1697737929266095,976.1029999999998,165.71670859704227,69.57228582203227,10.200372059411276,59.37191376262099,11529.290215999858,1690.3720841508703,9838.918131848986
VLC,PMI,regional,0.1490333113011086,653.5624285714285,97.40257287199427,65.10816741643949,9.35698732612278,55.75118009031671,6341.703021341749,911.3946398950009,5430.308381446749
PMI,VLC,regional,0.1508735308818772,645.591,97.40259367556197,65.10816741643949,9.472522636426211,55.63564478001327,6341.704375823919,922.6482734383853,5419.056102385533
