origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
EZE,MAD,transatlantic,0.3219550873103227,550.6405714285714,177.2815332508917,505.2736070907173,76.87467464945098,428.3989324412663,89575.67977625098,13628.460190018126,75947.21958623287
JFK,MAD,transatlantic,0.3780404454192094,711.3587142857143,268.92236520140756,320.9464165346327,116.06260849091021,204.8838080437225,86309.66943740957,31211.831186820542,55097.838250589026
MAD,JFK,transatlantic,0.3823577491816701,703.3265714285715,268.9223647910897,320.8183708867035,117.38806879390177,203.43030209280175,86275.2349672772,31568.277058315183,54706.95790896201
BCN,MAD,regional,0.2266159628094266,3596.4700000000003,815.0175117652186,74.33915639906051,16.6241401154513,57.715016283609216,60587.71427508773,13548.965312131473,47038.748962956255
MAD,BCN,regional,0.2267065636240261,3595.032714285714,815.0175127716695,73.67378499776966,16.630786415905305,57.04299858186435,60045.42500535697,13554.38218012801,46491.04282522896
MEX,MAD,transatlantic,0.2245249354373889,441.60585714285713,99.15152656377279,448.0052409163106,43.5926505198835,404.4125903964271,44420.403545422996,4322.277846007492,40098.125699415505
MAD,LHR,regional,0.2897449694730128,1132.747714285714,328.20795189633924,141.94489605840718,35.281158369889646,106.66373768851753,46587.443617468576,11579.556729111868,35007.886888356705
LHR,MAD,regional,0.2886669016320884,1136.9781428571428,328.2079577219774,137.0827258118471,35.1498855112731,101.932840300574,44991.64147766813,11536.472137816267,33455.16933985186
GRU,MAD,transatlantic,0.5924051589791416,209.78914285714288,124.28017052638357,442.80227412916776,224.92342264216012,217.87885148700764,55031.542138243414,27953.521321345503,27078.02081689791
MAD,GRU,transatlantic,0.5498584181561389,208.9757142857143,114.90705569019211,460.7675545384444,225.7989268232477,234.9686277151967,52945.44304958266,25945.88985926454,26999.553190318125
BCN,PMI,regional,0.1510500075999472,1972.4500000000003,297.9385874905159,66.60889770423279,8.722213923332166,57.886683780900626,19845.360896299382,2598.6840961076964,17246.676800191686
