origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
EZE,MAD,transatlantic,0.2551430076684025,550.6405714285714,140.49209153853351,505.2736070907173,128.61775955673184,376.6558475339855,70986.94585939407,18069.778049125463,52917.16781026861
MAD,EZE,transatlantic,0.2504069747228112,553.548,138.6122800438627,483.198002611482,126.23032559978783,356.9676770116942,66977.17685461785,17497.073242065762,49480.10361255209
LHR,MAD,regional,0.3221337638212065,1136.9781428571428,366.2590485410168,137.0827258118471,29.979365943806545,107.10335986804056,50207.7887272562,10980.214046441548,39227.57468081466
MAD,LHR,regional,0.3358512881482114,1132.747714285714,380.43477898979916,141.94489605840718,39.90066825120054,102.04422780720664,54000.77516071015,15179.601907690774,38821.17325301938
MEX,MAD,transatlantic,0.205672382884842,441.60585714285713,90.82612893447455,448.0052409163106,95.56741723801318,352.4378236782974,40690.58177478516,8680.01855999451,32010.563214790647
MAD,MEX,transatlantic,0.2056901244029662,440.9417142857143,90.69735606588574,441.2554430432742,95.5756713975703,345.6797716457039,40020.70203370601,8668.460699981526,31352.241333724483
MAD,ORY,regional,0.2564292892180965,1165.2614285714285,298.8071598818351,98.01849734456039,27.567205354220977,70.45129199033941,29288.628807413286,8237.278337774089,21051.350469639197
ORY,MAD,regional,0.2477771036985073,1118.7234285714287,277.1940509710925,94.71000099644337,26.637050773128284,68.07295022331509,26253.048843680346,7383.6320097261005,18869.416833954245
MAD,BRU,regional,0.2228072275537709,625.9898571428572,139.4750645467811,122.76122878351137,28.544981397901257,94.21624738561012,17122.130308422413,3981.313122958944,13140.817185463467
BRU,MAD,regional,0.2223997251631575,624.8788571428571,138.97288608883937,121.44561666270691,28.492775763300283,92.95284089940662,16877.64785045522,3959.7232805079734,12917.924569947247
FCO,MAD,regional,0.1416377447313506,1131.3857142857144,160.24692099269677,97.57996787138613,18.85665654875519,78.72331132263093,15636.889401955903,3021.721152154791,12615.16824980111
MAD,FCO,regional,0.1415660941870556,1141.0687142857141,161.53664108047383,95.03889982083679,18.84711736699508,76.19178245384171,15352.264649041621,3044.500033513849,12307.764615527773
BIO,MAD,regional,0.1997815419046538,849.1658571428571,169.64766427278698,79.29015147185783,12.804736883779665,66.48541458807816,13451.388997036163,2172.293703960825,11279.095293075337
MAD,BIO,regional,0.1997820889642604,849.3355714285715,169.6820346916538,79.06672900371547,12.80476998042239,66.26195902329307,13416.203453764037,2172.7394240366793,11243.464029727358
EZE,BCN,transatlantic,0.3097327846886288,202.37385714285713,62.68181832103589,284.1211377747574,110.06061125489568,174.06052651986175,17809.229539163352,6898.799238981529,10910.430300181824
AGP,BCN,regional,0.3061082477866079,912.1758571428572,279.2245533032472,65.87377212272263,27.229726178092367,38.644045944630264,18393.574595367125,7603.208128647578,10790.366466719548
BCN,AGP,regional,0.2913339096657176,912.36,265.80140582261413,65.87377212272263,25.557816160201394,40.31595596252123,17509.3412370582,6793.303465137456,10716.037771920744
MAD,FRA,regional,0.1976639927925754,591.7434285714286,116.96636880019672,104.67872267179645,26.9321645417102,77.74655813008624,12243.890081562857,3150.157490373256,9093.7325911896
FRA,MAD,regional,0.2041064315800435,590.4832857142857,120.52143635480212,99.68574510737568,27.80996083116688,71.8757842762088,12014.269184439605,3351.696424343019,8662.572760096586
AMS,MAD,regional,0.1470735605694956,618.0934285714286,90.90520130460722,102.84637549618085,20.788438136958963,82.0579373592219,9349.270467929544,1889.7771536486284,7459.493314280916
MAD,AMS,regional,0.1471032891069351,617.8288571428571,90.88465699089302,102.68408044253374,20.792634879419545,81.89144556311419,9332.407429444946,1889.7314889529237,7442.675940492021
MAD,MUC,regional,0.1631236461523286,428.1665714285714,69.84409229197001,104.43856287725274,22.592000745842427,81.84656213141031,7294.416624439554,1577.9177851528739,5716.49883928668
MUC,MAD,regional,0.1611654823076637,428.12514285714286,68.99899513660885,104.00631158231347,22.320793310748748,81.68551827156472,7176.330987044673,1540.1123090936044,5636.218677951068
AGP,MAD,regional,0.2428443127228703,454.5361428571428,110.38151721984724,58.41470348002132,17.340991030964407,41.07371244905691,6447.903598072244,1914.1249000936143,4533.77869797863
MAD,AGP,regional,0.243588619091533,454.89985714285723,110.80842802636423,57.06744361403899,17.394140829115198,39.67330278492379,6323.553718354839,1927.4174021434549,4396.136316211383
SVQ,ORY,regional,0.3164134188515905,344.63628571428575,109.04754542317072,81.3612642738434,42.05110343515761,39.310160838685796,8872.246161588535,4585.569611939799,4286.676549648736
ORY,SVQ,regional,0.316521682057641,344.5182857142857,109.04750729390065,81.3612642738434,42.06550631862851,39.295757955214896,8872.243059342916,4587.138607102266,4285.104452240651
AMS,LIS,regional,0.2652814970458484,377.61314285714286,100.17377984133068,85.60768550504545,43.32100842790126,42.28667707714419,8575.645440508299,4339.629160761012,4236.016279747287
BIO,SVQ,regional,0.4009554293797422,274.6717142857143,110.13111513989845,72.76835980748578,35.11926388150821,37.64909592597757,8014.060612499776,3867.723694162858,4146.336918336918
SVQ,BIO,regional,0.4010755201605281,274.5894285714286,110.13109789486789,72.76835980748578,35.12978756402658,37.6385722434592,8014.059357607187,3868.882073239724,4145.177284367463
AMS,AGP,regional,0.2601517337551936,425.53985714285716,110.70493161765171,80.25315075819373,43.79942696998964,36.45372378820409,8884.41956678693,4848.812567605033,4035.6069991818968
AGP,AMS,regional,0.2600477375161362,424.23957142857137,110.32254071481523,80.25315075819373,43.78191780473541,36.47123295345832,8853.731492013032,4830.132409585616,4023.5990824274163
VLC,ORY,regional,0.1689972054670627,360.075,60.8516687585526,83.68462964666517,18.350057060870828,65.33457258579435,5092.34936344102,1116.6315939686508,3975.717769472369
ORY,VLC,regional,0.1722629594440844,353.2485714285714,60.851644333680746,83.68462964666519,18.704666499741567,64.97996314692362,5092.347319454665,1138.2097132223869,3954.1376062322784
PMI,SVQ,regional,0.2318755657796596,376.06328571428577,87.1998871439578,62.7848020436177,21.622813018618714,41.16198902499899,5474.827652559195,1885.5068549584532,3589.320797600741
SVQ,PMI,regional,0.2410967929926586,361.68,87.19988808958476,62.7848020436177,22.48270877204485,40.30209327157285,5474.8277119301965,1960.4896888730366,3514.3380230571597
BIO,PMI,regional,0.1901667084115631,311.4317142857143,59.22394400068466,69.19488247391857,16.1632335700055,53.031648903913066,4097.993844769309,957.250439819992,3140.7434049493177
PMI,BIO,regional,0.1903179984412322,311.18414285714283,59.22394321522189,69.19488247391857,16.176092733386096,53.01878974053247,4097.993790419306,958.0119974862215,3139.981792933084
LHR,BIO,regional,0.1742574758921108,183.57471428571426,31.98926634904398,109.34612558645689,17.793046450202443,91.55307913625445,3497.9023356211824,569.1865020564375,2928.715833564745
BIO,LHR,regional,0.1767918210609175,180.94314285714285,31.98926773420003,109.3461255864569,18.05182106056447,91.29430452589244,3497.90248708263,577.4645369962676,2920.437950086363
VLC,SVQ,regional,0.146982682673225,326.3324285714286,47.96521579469715,68.6816447500067,11.26172701818675,57.41991773181995,3294.3299115688,540.1711666482988,2754.1587449205012
SVQ,VLC,regional,0.1471295953483413,326.0065714285714,47.96521493518584,68.6816447500067,11.272983962204707,57.40866078780199,3294.3298525361492,540.7110987080516,2753.618753828098
VLC,FCO,regional,0.2241090245868776,196.67371428571428,44.076354270449684,83.65722198446997,24.816544932298402,58.84067705217157,3687.3053534691503,1093.8228262045172,2593.482527264633
FCO,VLC,regional,0.2252496481445287,195.6777142857143,44.07633629258276,83.65722198446997,24.942860949561236,58.714361034908734,3687.303849490746,1099.3899273119912,2587.913922178755
TFN,SVQ,regional,0.05793012743061354,377.4918571428571,21.868151388304675,86.69371459936713,3.757494885905753,82.93621971346137,1895.8312752734396,82.16946700576761,1813.6618082676719
TFN,BIO,regional,0.3421407896563222,151.97214285714287,51.99586896290627,93.10379502966799,59.307864352773734,33.79593067689426,4841.012726311901,3083.7639433566433,1757.248782955258
BIO,TFN,regional,0.3441608993204002,151.08014285714287,51.995877835168834,93.103795029668,59.65802667874847,33.445768350919536,4841.013552353217,3101.9714670754483,1739.0420852777684
FCO,SVQ,regional,0.3537130372140753,162.05157142857144,57.31975351531367,81.33385661164819,52.37397423573989,28.9598823759083,4662.036613429539,3002.063293809999,1659.9733196195402
SVQ,FCO,regional,0.3538874571174564,161.97171428571428,57.319758093526616,81.33385661164819,52.399796094129286,28.9340605175189,4662.036985793255,3003.5436362656114,1658.493349527643
