origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3587921710755027,711.3587142857143,255.22993751204967,320.9464165346327,113.67881462990275,207.26760190472996,81915.13383685057,29014.236754433958,52900.89708241662
MAD,JFK,transatlantic,0.3628896558827669,703.3265714285715,255.22993747892056,320.8183708867035,114.97705148869784,205.84131939800568,81882.4527435025,29345.58566297098,52536.867080531505
EZE,MAD,transatlantic,0.1768989363890477,550.6405714285714,97.40773141837172,505.2736070907173,5.457197788798416,499.8164093019189,49217.555812284474,531.5732565082081,48685.98255577627
BCN,MAD,regional,0.1310607128028317,3596.4700000000003,471.3559217740002,74.33915639906051,7.785840420459122,66.55331597860139,35040.20158838073,3669.9019881707786,31370.299600209953
MAD,BCN,regional,0.1311131105072824,3595.032714285714,471.3559215454382,73.67378499776966,7.788953885653763,65.88483111211589,34726.5748213642,3671.369536647251,31055.205284716943
MAD,LHR,regional,0.2224875020904356,1132.747714285714,252.02220945007895,141.94489605840718,29.640700717546395,112.30419534086079,35773.26632480158,7470.114884484583,28303.151440316997
MEX,MAD,transatlantic,0.141515841238423,441.60585714285713,62.49422436938628,448.0052409163106,7.032595555937233,440.97264536037335,27997.740044484868,439.49660457189026,27558.243439912978
LHR,MAD,regional,0.2216596781989057,1136.9781428571428,252.0222092649037,137.0827258118471,29.530414633477598,107.55231117836951,34547.89141115674,7442.320336437666,27105.571074719082
MAD,GRU,transatlantic,0.5498586321786562,208.9757142857143,114.90710041570053,460.7675545384444,225.79892734382855,234.96862719461586,52945.4636576458,25945.900018054774,26999.563639591026
GRU,MAD,transatlantic,0.5567191236054577,209.78914285714288,116.79362775336875,442.80227412916776,224.92342303858405,217.8788510905837,51716.48397298717,26269.62254338187,25446.861429605295
BCN,PMI,regional,0.07619781256345462,1972.4500000000003,150.2963753907861,66.60889770423279,2.9989851093469415,63.60991259488585,10011.075893721842,450.7365917857856,9560.339301936056
PMI,BCN,regional,0.07621309153764975,1972.0545714285713,150.29637556952636,66.60889770423279,2.9995864539721504,63.60931125026064,10011.075905627533,450.8269722394621,9560.248933388071
BIO,MAD,regional,0.1605816852044618,849.1658571428571,136.36048435809127,79.29015147185783,15.603012864993083,63.68713860686474,10812.043459528957,2127.634391715986,8684.40906781297
MAD,BIO,regional,0.1605495981168884,849.3355714285715,136.3604846592349,79.06672900371547,15.599895069949289,63.466833933766175,10781.577487367027,2127.2092523714946,8654.368234995532
BCN,MXP,regional,0.1223029095343347,852.9751428571428,104.32134173189336,87.92928990629579,11.077141332725247,76.85214857357055,9172.901500557404,1155.5822463837112,8017.3192541736935
MXP,BCN,regional,0.123927932832025,841.7904285714285,104.32134769064153,87.92928990629579,11.224321268119214,76.70496863817658,9172.9020245059,1170.936321602927,8001.965702902973
BIO,BCN,regional,0.1381100838863448,794.2462857142857,109.69342114641778,76.59245546810087,9.71853591053852,66.87391955756235,8401.688474300638,1066.0594525612867,7335.629021739351
BCN,BIO,regional,0.1381236981235223,794.168,109.69342109136146,76.59245546810087,9.719493922508018,66.87296154559284,8401.688470083738,1066.1645396366005,7335.523930447138
MAD,VLC,regional,0.1413293741589924,773.2588571428571,109.28419034289772,72.54035604379727,12.741789158955328,59.79856688484195,7927.5140774319125,1392.4761117563446,6535.037965675568
VLC,MAD,regional,0.1419975962014664,769.62,109.28418998857258,69.46966420185969,12.80203389078902,56.66763031107067,7591.9359810783735,1399.0599039611322,6192.876077117241
BCN,IBZ,regional,0.08898396437427619,1092.0445714285713,97.1744552391217,66.84935413904972,5.879405649778379,60.969948489271346,6496.0495715492825,571.3280411470283,5924.721530402254
IBZ,BCN,regional,0.08899306844043843,1091.9328571428573,97.17445548807778,66.84935413904972,5.880007164455648,60.969346974594075,6496.049588191836,571.3864944719738,5924.6630937198615
BCN,MAH,regional,0.0887169253865187,981.8344285714287,87.10533174148667,69.57228582203227,6.29583223850079,63.27645358353148,6060.11703654165,548.4005557233579,5511.716480818292
MAH,BCN,regional,0.08923784861829898,976.1029999999998,87.10533174986747,69.57228582203227,6.332799764230931,63.239486057801344,6060.117037124723,551.6206243688177,5508.496412755905
