origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3647292631996788,711.3587142857143,259.4533397320994,320.9464165346327,115.42599028078132,205.52042625385138,83270.61964495994,29947.658670233555,53322.96097472638
MAD,JFK,transatlantic,0.3688944884004497,703.3265714285715,259.4532957455852,320.8183708867035,116.7441802665048,204.07419062019872,83237.38366228473,30289.66232926138,52947.72133302335
BCN,MAD,regional,0.1517237597555473,3596.4700000000003,545.6699502480333,74.33915639906051,13.318671528911526,61.02048487014899,40564.643773756114,7267.59883055105,33297.04494320507
MAD,BCN,regional,0.1517844047604598,3595.032714285714,545.6699006322373,73.67378499776966,13.323996301459657,60.34978869631,40201.566938933785,7270.503737841787,32931.063201091994
MAD,LHR,regional,0.2407556189266128,1132.747714285714,272.715377040563,141.94489605840718,35.28115845846846,106.66373759993871,38710.55584755204,9621.714431429074,29088.841416122963
LHR,MAD,regional,0.2398598360651874,1136.9781428571428,272.7153909554155,137.0827258118471,35.149885557574756,101.93284025427235,37384.56916301191,9585.914781872112,27798.654381139797
MAD,GRU,transatlantic,0.5498586011860537,208.9757142857143,114.90709393899928,460.7675545384444,225.79892734016926,234.96862719827516,52945.46067339201,25945.8985552021,26999.562118189904
GRU,MAD,transatlantic,0.5591175223618965,209.78914285714288,117.29678577271169,442.80227412916776,224.92342303707778,217.87885109208997,51939.28348819855,26382.794567245117,25556.488920953427
EZE,MAD,transatlantic,0.08801390289490782,550.6405714285714,48.46402578371084,505.2736070907173,0.0,505.2736070907173,24487.593121873102,0.0,24487.593121873102
MEX,MAD,transatlantic,0.08780635971320258,441.60585714285713,38.775802743742865,448.0052409163106,0.0,448.0052409163106,17371.76284993386,0.0,17371.76284993386
BCN,PMI,regional,0.09665477214395923,1972.4500000000003,190.64670531535242,66.60889770423279,2.062548821527844,64.54634888270495,12698.766891999323,393.2181373763463,12305.548754622978
PMI,BCN,regional,0.09667414962979395,1972.0545714285713,190.6466987164049,66.60889770423279,2.0629623973332487,64.54593530689954,12698.766452450702,393.2969706276642,12305.469481823038
BIO,MAD,regional,0.1848957404831176,849.1658571428571,157.00714994940984,79.29015147185783,16.82367570310466,62.46647576875317,12449.1207016534,2641.437373817596,9807.683327835804
MAD,BIO,regional,0.1848587866904928,849.3355714285715,157.0071432273621,79.06672900371547,16.820314006769085,62.246414996946385,12414.041245205379,2640.9094503899983,9773.131794815381
BIO,BCN,regional,0.1550024913068895,794.2462857142857,123.11015299695785,76.59245546810087,2.3020017673915514,74.29045370070932,9429.308911090578,283.39978978284125,9145.909121307737
BCN,BIO,regional,0.1550177735463717,794.168,123.11015518177491,76.59245546810087,2.302228687869185,74.29022678023168,9429.309078431083,283.4277310275094,9145.881347403572
MAD,VLC,regional,0.1670437222567312,773.2588571428571,129.16803776512882,72.54035604379727,15.028367842310445,57.51198820148683,9369.895448961097,1941.184785003803,7428.710663957294
VLC,MAD,regional,0.1678335299770445,769.62,129.168041340933,69.46966420185969,15.099423796333673,54.37024040552601,8973.260457566545,1950.3629971490952,7022.89746041745
LHR,BIO,regional,0.3555789397325509,183.57471428571426,65.27530226742024,109.34612558645689,14.0082315351238,95.3378940513331,7137.601399427268,914.3915476872144,6223.209851740055
BIO,LHR,regional,0.3607503469460598,180.94314285714285,65.27530156322474,109.3461255864569,14.211962175117971,95.13416341133893,7137.60132242622,927.690116785969,6209.91120564025
VLC,PMI,regional,0.09389219706726658,653.5624285714285,61.364412339189904,65.10816741643949,6.7574847223577965,58.35068269408169,3995.324431991401,414.66907887854,3580.655353112861
PMI,VLC,regional,0.09505152831835714,645.591,61.36441121857651,65.10816741643949,6.840922699574194,58.26724471686529,3995.3243590303164,419.78919365116536,3575.5351653791513
PMI,IBZ,regional,0.1196446428241526,437.20985714285706,52.30981719705592,59.451781144867425,8.639011082252086,50.81277006261534,3109.911803727391,451.90509047594685,2658.006713251444
IBZ,PMI,regional,0.1197643561924508,436.77285714285716,52.30982003805157,59.451781144867425,8.647654586029109,50.80412655883832,3109.9119726296426,452.35725514641405,2657.5547174832286
PMI,MAH,regional,0.1294811461295921,349.6892857142857,45.27816950352411,62.17471282784997,9.581525864863796,52.59318696298618,2815.157186252326,433.8339522117034,2381.323234040623
MAH,PMI,regional,0.1296108256028159,349.3394285714285,45.27817175275878,62.17471282784997,9.591121590360842,52.58359123748913,2815.1573260978457,434.26845066995116,2380.8888754278946
