origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3793914002629611,711.3587142857143,269.88337870211683,320.9464165346327,116.06261152626104,204.88380500837167,86618.10327670361,31323.369739698577,55294.73353700503
MAD,JFK,transatlantic,0.3837240929816002,703.3265714285715,269.88335069128726,320.8183708867035,117.3880718657003,203.43029902100324,86583.53689822367,31681.086166304824,54902.45073191885
BCN,MAD,regional,0.2270177029129715,3596.4700000000003,816.4623579954147,74.33915639906051,16.642716174898837,57.69644022416168,60695.12292496687,13588.151291606333,47106.97163336053
MAD,BCN,regional,0.2271084703216406,3595.032714285714,816.4623804976842,73.67378499776966,16.649369894247275,57.02441510352239,60151.87387955359,13593.584177643606,46558.289701909984
MAD,LHR,regional,0.2906458936237392,1132.747714285714,329.2284716688194,141.94489605840718,35.281158471990075,106.66373758641711,46732.30119049882,11615.561882438711,35116.73930806011
LHR,MAD,regional,0.2895644805663938,1136.9781428571428,329.2284853517716,137.0827258118471,35.14988557022351,101.93284024162358,45131.53818692663,11572.343586572779,33559.19460035385
MAD,GRU,transatlantic,0.5498585116878024,208.9757142857143,114.9070752360383,460.7675545384444,225.79892737267954,234.96862716576487,52945.45205567441,25945.894335829234,26999.557719845176
GRU,MAD,transatlantic,0.5723317386402792,209.78914285714288,120.0689848792825,442.80227412916776,224.92342306381926,217.8788510653485,53166.819556926945,27006.327082846175,26160.492474080773
BCN,PMI,regional,0.1517018846576429,1972.4500000000003,299.22438239296775,66.60889770423279,8.722213959236605,57.88668374499618,19931.006277425426,2609.8990850518953,17321.10719237353
PMI,BCN,regional,0.1517323023757506,1972.0545714285713,299.2243805334813,66.60889770423279,8.723962902559592,57.8849348016732,19931.00615356708,2610.422395315465,17320.583758251614
BIO,MAD,regional,0.2607378814473372,849.1658571428571,221.40970658884078,79.29015147185783,16.823675730423563,62.466475741434266,17555.60917276878,3724.9251072188827,13830.684065549902
MAD,BIO,regional,0.2606857877241762,849.3355714285715,221.4097124800205,79.06672900371547,16.820314022936067,62.2464149807794,17506.14173544834,3724.1808916419313,13781.960843806406
BCN,MXP,regional,0.1995773113438578,852.9751428571428,170.23448565457159,87.92928990629579,17.469742147511738,70.45954775878405,14968.597441169977,2973.9525689996517,11994.644872170325
MXP,BCN,regional,0.2022290654745814,841.7904285714285,170.23449169544733,87.92928990629579,17.701859391813617,70.22743051448218,14968.597972339892,3013.4670356296715,11955.13093671022
BIO,BCN,regional,0.2381380527604652,794.2462857142857,189.1402638922321,76.59245546810087,17.769655654727572,58.822799813373294,14486.717239390633,3360.9573598092675,11125.759879581366
BCN,BIO,regional,0.2381615243406707,794.168,189.14026146258178,76.59245546810087,17.771407312010872,58.821048156089994,14486.717053297749,3361.2886255517737,11125.428427745976
EZE,MAD,transatlantic,0.03947278294671427,550.6405714285714,21.735315757654714,505.2736070907173,0.0,505.2736070907173,10982.281394125905,0.0,10982.281394125905
MAD,VLC,regional,0.24630979155187,773.2588571428571,190.46122791849436,72.54035604379727,15.124819239062807,57.415536804734465,13816.125285746402,2880.69164431717,10935.433641429232
BCN,IBZ,regional,0.1740552854962959,1092.0445714285713,190.07612965468007,66.84935413904972,10.915164948442847,55.93418919060687,12706.46650466564,2074.712307942442,10631.754196723197
IBZ,BCN,regional,0.1740730975732219,1091.9328571428573,190.07613478483557,66.84935413904972,10.916281665637293,55.93307247341243,12706.466847613221,2074.9246252269036,10631.542222386317
VLC,MAD,regional,0.247474378209867,769.62,190.46123095787786,69.46966420185969,15.196331227782345,54.27333297407734,13231.277758116617,2894.3119516870647,10336.965806429553
BCN,MAH,regional,0.169183000457767,981.8344285714287,166.1096945784514,69.57228582203227,10.140827715799027,59.431458106233244,11556.631149022505,1684.4897946440715,9872.141354378435
MAH,BCN,regional,0.1701764025056495,976.1029999999998,166.10969701497197,69.57228582203227,10.200372077015942,59.37191374501633,11556.63131853681,1694.3807151530984,9862.250603383713
MEX,MAD,transatlantic,0.04445376035931948,441.60585714285713,19.631040946700445,448.0052409163106,0.0,448.0052409163106,8794.80922876449,0.0,8794.80922876449
VLC,PMI,regional,0.1495268393191133,653.5624285714285,97.72512424200947,65.10816741643949,9.356987469780087,55.7511799466594,6362.703749941102,914.4127630151849,5448.2909869259165
PMI,VLC,regional,0.1513731195892962,645.591,97.72512364877332,65.10816741643949,9.472522781270685,55.6356446351688,6362.7037113165825,925.7034600654998,5437.000251251083
PMI,IBZ,regional,0.1943083823039159,437.20985714285706,84.95354006875472,59.451781144867425,10.367968520179716,49.08381262468771,5050.639271649331,880.795629110675,4169.843642538656
IBZ,PMI,regional,0.1945027866911991,436.77285714285716,84.95353786536273,59.451781144867425,10.378341879514945,49.07343926535248,5050.639140653753,881.6768598410528,4168.9622808127
PMI,MAH,regional,0.204603579588345,349.6892857142857,71.54767960083436,62.17471282784997,10.760244092494652,51.41446873535532,4448.456432680896,769.8704967565781,3678.5859359243177
MAH,PMI,regional,0.2048084857101305,349.3394285714285,71.54767936455657,62.17471282784997,10.771020282220201,51.403692545629774,4448.456417990392,770.6415055814266,3677.814912408966
SVQ,MAD,regional,0.05898632637152174,181.70557142857143,10.71814413980957,67.17648830276391,0.0,67.17648830276391,720.0072844352552,0.0,720.0072844352552
