origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3805566422128767,711.3587142857143,270.7122837174406,320.9464165346327,116.06260967413529,204.88380686049743,86884.13737101936,31419.574119091078,55464.56325192828
MAD,JFK,transatlantic,0.3849026814287807,703.3265714285715,270.712283262968,320.8183708867035,117.38806999092108,203.43030089578244,86849.47369544521,31778.392455075344,55071.08124036987
BCN,MAD,regional,0.2273998844908786,3596.4700000000003,817.8368625749102,74.33915639906051,16.660364110305498,57.67879228875502,60797.302435873215,13625.459913327884,47171.84252254533
MAD,BCN,regional,0.2274907990309848,3595.032714285714,817.8368647153872,73.67378499776966,16.667024891533757,57.0067601062359,60253.13733429147,13630.907381425282,46622.22995286618
MAD,LHR,regional,0.2913851782145473,1132.747714285714,330.06589459926386,141.94489605840718,35.281158396264,106.66373766214318,46851.16910131769,11645.107108561206,35206.061992756484
LHR,MAD,regional,0.290301007331426,1136.9781428571428,330.0659001852425,137.0827258118471,35.149885517556065,101.93284029429103,45246.33329493409,11601.778604760362,33644.55469017373
MAD,GRU,transatlantic,0.5498586671973091,208.9757142857143,114.90710773374855,460.7675545384444,225.79892678530786,234.96862775313656,52945.46702956489,25945.90160628417,26999.56542328072
GRU,MAD,transatlantic,0.5601772049318365,209.78914285714288,117.51909567076005,442.80227412916776,224.92342252357284,217.87885160559492,52037.72281661579,26432.797210142544,25604.92560647324
BCN,PMI,regional,0.152109917958631,1972.4500000000003,300.02920767750174,66.60889770423279,8.722213952694323,57.88668375153846,19984.61480247273,2616.9189414205284,17367.695861052198
PMI,BCN,regional,0.1521404182746491,1972.0545714285713,300.02920735757675,66.60889770423279,8.72396287292965,57.88493483130314,19984.614781162876,2617.443665782011,17367.17111538087
BIO,MAD,regional,0.2612198400790458,849.1658571428571,221.818969403443,79.29015147185783,16.823675638532933,62.46647583332489,17588.05968333039,3731.8103917171857,13856.249291613205
MAD,BIO,regional,0.2611676433429424,849.3355714285715,221.81896959733135,79.06672900371547,16.820313946098853,62.246415057616616,17538.5003570356,3731.06470782727,13807.435649208328
BCN,MXP,regional,0.1997678773096104,852.9751428571428,170.3970336864331,87.92928990629579,17.482979676046604,70.4463102302492,14982.890174187227,2979.0478767985387,12003.84229738869
MXP,BCN,regional,0.202422155792722,841.7904285714285,170.3970332771079,87.92928990629579,17.715272804474584,70.21401710182121,14982.890138195553,3018.6299295771005,11964.260208618452
BIO,BCN,regional,0.2387423803164484,794.2462857142857,189.62024880892653,76.59245546810087,17.7748255584512,58.81762990964967,14523.480462747912,3370.4668449287833,11153.01361781913
BCN,BIO,regional,0.2387659145027239,794.168,189.62024878879924,76.59245546810087,17.776577724781557,58.815877743319305,14523.480461206313,3370.7990907865055,11152.681370419807
MAD,VLC,regional,0.2469028905804292,773.2588571428571,190.91984699549056,72.54035604379727,15.12481909401886,57.415536949778414,13849.393676880185,2887.628147264555,10961.76552961563
BCN,IBZ,regional,0.1744782640061346,1092.0445714285713,190.53804104018036,66.84935413904972,10.915164718874886,55.93418942017484,12737.344982455807,2079.754103165312,10657.590879290496
IBZ,BCN,regional,0.1744961150692633,1091.9328571428573,190.53804148790948,66.84935413904972,10.916281445010505,55.93307269403922,12737.34501238621,2079.966886863108,10657.3781255231
VLC,MAD,regional,0.2480702821752727,769.62,190.91985056773336,69.46966420185969,15.196331093804714,54.27333310805497,13263.137908409668,2901.281261606996,10361.856646802671
BCN,MAH,regional,0.1695080556889342,981.8344285714287,166.42884499559864,69.57228582203227,10.140827596834646,59.43145822519762,11578.835173064494,1687.7262242406823,9891.10894882381
MAH,BCN,regional,0.1705033636087438,976.1029999999998,166.42884472858563,69.57228582203227,10.200371955522245,59.37191386651003,11578.835154487788,1697.636120359431,9881.199034128358
VLC,PMI,regional,0.1497962837965073,653.5624285714285,97.90122302902024,65.10816741643949,9.356986009251344,55.75118140718814,6374.169219247631,916.0603741711378,5458.108845076493
PMI,VLC,regional,0.1516458908403156,645.591,97.9012223134902,65.10816741643949,9.472521302869247,55.63564611357024,6374.1691726607805,927.3714139414739,5446.797758719306
PMI,IBZ,regional,0.1947188750562258,437.20985714285706,85.1330115463503,59.451781144867425,10.367968327917223,49.0838128169502,5061.309170657089,882.6563673727712,4178.652803284318
IBZ,PMI,regional,0.1949136940668492,436.77285714285716,85.13301105384649,59.451781144867425,10.378341642104711,49.07343950276271,5061.309141376861,883.5394737378957,4177.769667638965
EZE,MAD,transatlantic,0.01491329149215651,550.6405714285714,8.211863349121913,505.2736070907173,0.0,505.2736070907173,4149.237815346887,0.0,4149.237815346887
PMI,MAH,regional,0.2050142728074199,349.6892857142857,71.69129461926038,62.17471282784997,10.760243893775254,51.41446893407472,4457.3856552093,771.4158151637391,3685.9698400455604
MAH,PMI,regional,0.2052195902305491,349.3394285714285,71.69129438280274,62.17471282784997,10.771020036950269,51.403692790899704,4457.385640507614,772.1883682720685,3685.1972722355454
MEX,MAD,transatlantic,0.01749496637179702,441.60585714285713,7.7258796203028846,448.0052409163106,0.0,448.0052409163106,3461.234560584208,0.0,3461.234560584208
