origin,destination,type,f_iberia,demand_pax_week,pax_served_week,price_eur,op_cost_per_pax,margin_per_pax,total_revenue_week,total_op_cost_week,total_margin_week
JFK,MAD,transatlantic,0.3793324766555305,711.3587142857143,269.8414628804939,320.9464165346327,116.06261032381776,204.88380621081495,86604.65054395763,31318.5045555077,55286.14598844993
MAD,JFK,transatlantic,0.3836645354948467,703.3265714285715,269.841462328326,320.8183708867035,117.38807064909383,203.43030023760969,86570.09834185932,31676.16864385232,54893.929698007
BCN,MAD,regional,0.2271827786845315,3596.4700000000003,817.056048055557,74.33915639906051,16.650354664071347,57.68880173498917,60739.257343200356,13604.272980549546,47134.98436265081
MAD,BCN,regional,0.2272736068140963,3595.032714285714,817.0560515903848,73.67378499776966,16.657011438979872,57.01677355878979,60195.6118759966,13609.711997628767,46585.89987836783
MAD,LHR,regional,0.2904524158457258,1132.747714285714,329.00931015800955,141.94489605840718,35.28115842724974,106.66373763115743,46701.19233262692,11607.829595724883,35093.36273690203
LHR,MAD,regional,0.2893717156911575,1136.9781428571428,329.0093159019174,137.0827258118471,35.149885544669026,101.93284026717808,45101.49384132592,11564.63979708225,33536.85404424368
MAD,GRU,transatlantic,0.5498584498808502,208.9757142857143,114.90706231988631,460.7675545384444,225.79892700873881,234.9686275297056,52945.446104330644,25945.89137755661,26999.554726774033
GRU,MAD,transatlantic,0.5719914570144844,209.78914285714288,119.99759748867696,442.80227412916776,224.9234227363335,217.87885139283426,53135.209058022665,26990.27034729008,26144.93871073259
BCN,PMI,regional,0.1512813707985777,1972.4500000000003,298.39493983165465,66.60889770423279,8.722213938453084,57.88668376577971,19875.75802270738,2602.6645033635277,17273.093519343856
PMI,BCN,regional,0.1513117049021409,1972.0545714285713,298.39493936291797,66.60889770423279,8.7239628690258,57.88493483520699,19875.75799148535,2603.1863713073017,17272.57162017805
BIO,MAD,regional,0.2605642758360542,849.1658571428571,221.26228663113082,79.29015147185783,16.823675664375457,62.46647580748237,17543.920221991986,3722.444947040223,13821.475274951763
MAD,BIO,regional,0.2605122147764224,849.3355714285715,221.26229080125546,79.06672900371547,16.82031400327624,62.24641500043923,17494.48558552415,3721.701208361337,13772.784377162814
BCN,MXP,regional,0.19960182399525,852.9751428571428,170.25539433689465,87.92928990629579,17.47146399399006,70.45782591230574,14970.435926759521,2974.610991939634,11995.824934819888
MXP,BCN,regional,0.2022538958618025,841.7904285714285,170.2553936777478,87.92928990629579,17.703604115688407,70.22568579060739,14970.435868801207,3014.1340882315258,11956.30178056968
BIO,BCN,regional,0.2379845401272186,794.2462857142857,189.01833705346576,76.59245546810087,17.76836802866511,58.82408743943576,14477.378563422057,3358.547376932246,11118.83118648981
BCN,BIO,regional,0.2380079998089809,794.168,189.01833719229876,76.59245546810087,17.770119552403074,58.82233591569779,14477.378574055616,3358.878449503585,11118.50012455203
EZE,MAD,transatlantic,0.03950262326007706,550.6405714285714,21.75174704485641,505.2736070907173,0.0,505.2736070907173,10990.583689879448,0.0,10990.583689879448
MAD,VLC,regional,0.2460575141897274,773.2588571428571,190.26615221376096,72.54035604379727,15.12481914285897,57.41553690093831,13801.974424669546,2877.74114124081,10924.233283428737
BCN,IBZ,regional,0.1738747952418942,1092.0445714285713,189.87902625216495,66.84935413904972,10.915164785243174,55.934189353806545,12693.290269508894,2072.560860803895,10620.729408704998
IBZ,BCN,regional,0.1738925847870186,1091.9328571428573,189.8790269424458,66.84935413904972,10.916281506953958,55.933072632095765,12693.290315653723,2072.772910370233,10620.517405283488
VLC,MAD,regional,0.2472209046098044,769.62,190.26615260579766,69.46966420185969,15.196331152155341,54.27333304970435,13217.725730504553,2891.3474620442253,10326.378268460328
BCN,MAH,regional,0.1690379056977275,981.8344285714287,165.96723554763935,69.57228582203227,10.140827642355012,59.43145817967726,11546.71994861292,1683.0451299667463,9863.674818646172
MAH,BCN,regional,0.1700304527442444,976.1029999999998,165.96723501501515,69.57228582203227,10.200372000850589,59.37191382118168,11546.719911557037,1692.92753710575,9853.792374451286
MEX,MAD,transatlantic,0.04456371703520022,441.60585714285713,19.679598458801337,448.0052409163106,0.0,448.0052409163106,8816.563248671548,0.0,8816.563248671548
VLC,PMI,regional,0.1492980262156846,653.5624285714285,97.57558059444364,65.10816741643949,9.35698681981688,55.7511805966226,6352.96723709932,913.0134215581888,5439.953815541131
PMI,VLC,regional,0.1511414806568825,645.591,97.57557963875742,65.10816741643949,9.472522124494725,55.63564529194476,6352.967174876342,924.2868369385267,5428.680337937815
LHR,BIO,regional,0.4405920140307324,183.57471428571426,80.88155309225911,109.34612558645689,45.409274917116505,63.93685066934039,8844.084462053846,3672.7726800897485,5171.311781964097
BIO,LHR,regional,0.4469998193326167,180.94314285714285,80.8815521666187,109.3461255864569,46.06969095230717,63.27643463414974,8844.084360838655,3726.188112059034,5117.896248779621
PMI,IBZ,regional,0.1939076784183938,437.20985714285706,84.77834838020901,59.451781144867425,10.367968268880668,49.08381287598676,5040.223813723512,878.9792258941178,4161.244587829394
IBZ,PMI,regional,0.1941016854756388,436.77285714285716,84.77834774143898,59.451781144867425,10.378341600384585,49.07343954448284,5040.223775747496,879.8586531768467,4160.365122570649
PMI,MAH,regional,0.2043203474576396,349.6892857142857,71.44863635935666,62.17471282784997,10.760243900931465,51.41446892691851,4442.2984475844805,768.8047536156375,3673.4936939688428
MAH,PMI,regional,0.204524969340228,349.3394285714285,71.4486359179042,62.17471282784997,10.771020068131394,51.40369275971858,4442.2984201373,769.5746913123596,3672.723728824941
IBZ,VLC,regional,0.1840936821706937,197.60999999999996,36.37875253375077,65.34862385125642,10.238774911760562,55.10984893949586,2377.3014155060205,372.47385876371334,2004.8275567423073
VLC,IBZ,regional,0.1843885413048139,197.294,36.37875286819196,65.34862385125642,10.255174031694652,55.09344981956177,2377.301437361292,373.07044171931955,2004.2309956419724
SVQ,MAD,regional,0.06004117610129001,181.70557142857143,10.909816212728389,67.17648830276391,0.0,67.17648830276391,732.8831411996528,0.0,732.8831411996528
